"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2016-12-26 09:35","제주","항계내","침수","관리소홀","양호","1","0","0","0","0","제주항 수협부두","33|31|03","126|31|49","어선","4.66",,,,
"2016-12-26 07:06","태안","영해","충돌","운항부주의","양호","2","12","1","0","0","충남 태안군 내파수도 남동 0.6해리","36|27|00","126|15|00","어선","7.93","어선","7.93",,
"2016-12-26 07:00","서귀포","영해-EEZ","인명사상","기타","양호","1","1","0","0","0","서귀포 남동 33해리(32-46N, 126-55E)","32|46|00","126|55|00","어선","129",,,,
"2016-12-25 23:28","목포","협수로","좌초","운항부주의","양호","1","7","0","0","0","신안군 비금면 대곡도 인근","34|43|0","125|54|0","어선","17",,,,
"2016-12-25 19:58","포항","항계내","좌초","운항부주의","양호","1","7","0","0","0","포항 형산강출장소 앞 석축","36|02|00","129|23|15","낚시어선","4.99",,,,
"2016-12-25 19:00","포항","영해-EEZ","기관손상","정비불량","황천5급","1","9","0","0","0","경북 읍천 동방 14해리","35|42|00","129|46|00","어선","29",,,,
"2016-12-25 17:09","평택","영해","안전저해","운항부주의","양호","1","22","0","0","0","인천시 옹진군 자월면 승봉리 소재 선갑도 남방 0.9마일 해상","37|04|00","126|03|00","낚시어선","9.77",,,,
"2016-12-25 16:57","군산","항계내","기관손상","정비불량","양호","1","1","0","0","0","군산항 서방 6해리","35|58|04","126|22|00","어선","7.93",,,,
"2016-12-25 14:55","보령","영해","충돌","운항부주의","양호","2","17","0","0","0","보령시 외연도 서방 13해리 해상","36|10|00","125|50|00","화물선","1623","어선","13",,
"2016-12-24 17:57","부산","항계내","추진기손상","정비불량","양호","1","3","0","0","0","신선대 부두앞 해상","35|05|29","129|06|39","고무보트","0",,,,
"2016-12-24 17:30","속초","항계내","안전저해","기상악화","풍랑주의보","1","2","0","0","0","고성군 거진항내","0|0|0","0|0|0","어선","1.5",,,,
"2016-12-24 13:08","완도","항계내","기관손상","정비불량","양호","1","2","0","0","0","완도군 조약도 득암항 0.25해리","34|21|21","126|53|54","어선","1.23",,,,
"2016-12-24 11:19","완도","영해","기관손상","정비불량","양호","1","1","0","0","0","완도군 당사도 북동방 0.5해리","34|06|31","126|35|44","어선","9.77",,,,
"2016-12-24 10:59","보령","영해","화재","화기취급부주의","양호","1","4","0","0","0","보령시 황도 북방 3해리","36|17|00","125|57|00","어선","9.77",,,,
"2016-12-24 09:05","속초","협수로","좌초","기상악화","풍랑주의보","1","2","0","0","0","속초 청초항 내","0|0|0","0|0|0","어선","49.27",,,,
"2016-12-24 07:20","울산","영해","전복","기상악화","풍랑주의보","1","0","0","0","0","울산 북구 신명동 굼바우항","35|38|00","129|26|00","어선","1.13",,,,
"2016-12-24 06:20","속초","항계내","침수","기상악화","풍랑주의보","1","2","0","0","0","양양군 현남면 남애항","0|0|0","0|0|0","요트","18",,,,
"2016-12-24 01:55","속초","항계내","침수","기상악화","풍랑주의보","1","4","0","0","0","고성군 아야진항 내","0|0|0","0|0|0","어선","2.53",,,,
"2016-12-23 18:40","창원","항계내","침수","운항부주의","양호","1","7","0","0","0","경남 창원시 진해구 행암항 서방 0.5마일 해상","35|06|79","128|41|25","기타","19",,,,
"2016-12-23 06:33","보령","항계내","인명사상","기타","양호","1","0","0","0","1","보령시 천북면 학성항 남서방 약 500m) 해상","37|27|02","126|28|85","어선","2.13",,,,
"2016-12-22 05:35","부산","항계내","키손상","정비불량","풍랑주의보","1","8","0","0","0","남외항 인근 해상","35|03|00","129|03|00","어선","69",,,,
"2016-12-22 00:20","서귀포","영해","좌초","기상악화","풍랑주의보","1","8","0","0","0","서귀포 남방 약150m(정방폭포 인근 검은여 해안 암초해역)","33|14|56","126|34|00","어선","29",,,,
"2016-12-21 22:21","태안","영해","안전저해","운항부주의","풍랑주의보","1","9","0","0","0","충남 태안군 석도 남서방 4해리","36|34|00","125|39|00","어선","20",,,,
"2016-12-21 17:36","제주","영해","안전저해","운항부주의","양호","1","3","0","0","0","함덕 북방 1.2해리","33|34|00","126|39|70","어선","4.02",,,,
"2016-12-21 13:45","동해","항계내","침수","관리소홀","양호","1","0","0","0","0","동해항내 관공선 부두(10번선석)","37|29|00","129|07|00","관공선","29",,,,
"2016-12-21 08:30","동해","영해","기관손상","정비불량","양호","1","1","0","0","0","임원 동방3해리","37|12|00","129|25|00","어선","1.71",,,,
"2016-12-21 04:25","서귀포","영해-EEZ","기관손상","정비불량","양호","1","4","0","0","0","서귀포 남동방 32해리","32|49|00","126|59|00","어선","4.73",,,,
"2016-12-20 23:35","속초","영해","기관손상","정비불량","양호","1","1","0","0","0","양양군 물치 동방 1.8해리","38|09|00","128|39|00","어선","9.77",,,,
"2016-12-20 19:28","포항","영해-EEZ","인명사상","기타","양호","1","1","1","0","0","독도 남동 36해리","36|41|00","132|16|00","어선","37",,,,
"2016-12-20 18:44","여수","영해","인명사상","기타","양호","1","0","0","0","1","여수시 돌산 거마각 남동방 약 7.5마일 해상","34|34|48","127|56|45","어선","3.83",,,,
"2016-12-20 16:10","창원","영해","화재","화기취급부주의","양호","1","1","0","0","0","경남 거제시 일운면 지심도 서방 1마일 해상","34|49|21","128|43|49","어선","4.24",,,,
"2016-12-20 15:15","제주","항계내","좌초","운항부주의","양호","1","9","0","0","0","제주항 2부두내","33|31|18","126|31|57","예부선","187",,,,
"2016-12-20 06:28","서귀포","영해","안전저해","운항부주의","양호","1","2","0","0","0","서귀포 위미 남동방 2해리(33-15N 126-42E)","33|15|00","126|42|00","어선","6.67",,,,
"2016-12-20 01:05","군산","영해","키손상","정비불량","양호","1","2","0","0","0","군산시 옥도면 어청도 남서 37해리","35|35|50","125|33|50","어선","7.93",,,,
"2016-12-19 21:45","서귀포","영해-EEZ","안전저해","운항부주의","양호","1","6","0","0","0","제주시 우도 남동방 30해리","33|10|00","127|26|00","어선","9.77",,,,
"2016-12-19 20:40","평택","영해","기관손상","정비불량","양호","1","15","0","0","0","인천 옹진군 덕적면 문갑도 남동방 2.7해리","37|08|22","126|09|29","화물선","3988",,,,
"2016-12-19 14:12","포항","영해","운항저해","연료고갈","양호","1","2","0","0","0","울진군 골장항 50미터 해상","37|01|47","129|25|02","고무보트","1",,,,
"2016-12-19 14:10","제주","영해","안전저해","운항부주의","양호","1","2","0","0","0","조천포구 북방 1.2해리","33|33|00","126|38|00","어선","2.9",,,,
"2016-12-19 11:44","태안","영해","침수","관리소홀","양호","1","7","0","0","0","충남 태안군 근흥면 병풍도 남동방 1.3해리","36|38|56","125|46|11","어선","9.77",,,,
"2016-12-19 10:10","창원","항계내","해양오염","관리소홀","양호","1","0","0","0","0","경남 창원시 마산항 4부두 앞 해상","35|12|14","128|35|45","유조선","999",,,,
"2016-12-19 09:30","포항","항계내","인명사상","기타","양호","1","1","1","0","0","영덕군 축산항 위판장","36|30|27","129|26|51","어선","24",,,,
"2016-12-19 07:05","서귀포","항계내","침수","관리소홀","양호","1","0","0","0","0","‘16. 12. 19. 07:05경 서귀포항내","33|14|26","126|33|39","어선","3.77",,,,
"2016-12-18 22:10","제주","영해","키손상","정비불량","양호","1","8","0","0","0","비양도 북서방 28해리","33|49|00","125|56|00","어선","24",,,,
"2016-12-18 17:38","통영","영해","기관손상","정비불량","양호","1","1","0","0","0","통영시 한산도 동방 0.2해리 해점","34|46|00","128|31|00","어선","4.99",,,,
"2016-12-18 14:35","군산","영해","안전저해","운항부주의","양호","1","2","0","0","0","군산시 연도 남서 3.5해리","36|03|05","126|22|22","관공선","12",,,,
"2016-12-18 11:10","완도","영해","기관손상","정비불량","양호","1","3","0","0","0","완도군 신지도 북동방 0.1해리 해상","34|20|39","126|54|1","어선","2.97",,,,
"2016-12-18 10:40","보령","영해","기관손상","정비불량","양호","1","8","0","0","0","보령시 고대도 서방 0.2해리","36|23|00","126|21|00","낚시어선","3",,,,
"2016-12-18 10:19","동해","영해","충돌","운항부주의","양호","2","6","0","0","0","삼척 동방 4마일 해상","37|28|00","129|15|00","어선","4.99","어선","9.77",,
"2016-12-18 04:40","서귀포","영해","안전저해","운항부주의","양호","1","2","0","0","0","서귀포 남방 12해리","33|03|00","126|38|00","어선","6.67",,,,
"2016-12-18 04:25","완도","항계내","침수","관리소홀","양호","2","0","0","0","0","강진군 마량항 수협바지","34|27|1","126|49|57","어선","4.48","어선","4.91",,
"2016-12-17 18:53","평택","영해","인명사상","기타","양호","1","1","0","0","0","인천 옹진군 백아도 북서방 10해리 해상","37|08|00","125|44|00","어선","13",,,,
"2016-12-17 15:40","군산","영해-EEZ","기관손상","정비불량","양호","1","5","0","0","0","군산시 어청도 남서 30해리","35|39|50","125|42|50","어선","9.77",,,,
"2016-12-17 13:40","부산","영해","추진기손상","정비불량","양호","1","1","0","0","0","누리마루 앞 해상","35|09|11","129|08|31","고무보트","0",,,,
"2016-12-17 13:05","서귀포","영해","기관손상","정비불량","양호","1","1","0","0","0","화순남방 1.6해리(형제섬 부근) 해상","33|12|28","126|19|48","어선","1.99",,,,
"2016-12-17 12:40","부산","영해","안전저해","운항부주의","양호","1","5","0","0","0","부산 청사포항 남서 0.75마일 해상","35|10|32","129|13|20","모터보트","2.5",,,,
"2016-12-17 11:37","완도","영해","화재","화기취급부주의","양호","1","13","0","0","0","장도 북서방 3.4해리","34|13|9","127|05|15","어선","29",,,,
"2016-12-17 09:26","완도","영해","안전저해","운항부주의","양호","1","13","0","0","0","완도군 청산도 남방 1.5해리","34|08|00","126|51|22","여객선","151",,,,
"2016-12-17 09:20","완도","영해","기관손상","정비불량","양호","1","1","0","0","0","완도군 사후도 북방 3해리","34|26|46","126|46|00","어선","0.87",,,,
"2016-12-17 07:48","부안","영해","키손상","정비불량","양호","1","6","0","0","0","비안도 남서 3해리","35|42|00","126|23|00","어선","11",,,,
"2016-12-16 17:20","서귀포","영해-EEZ","안전저해","운항부주의","풍랑주의보","1","9","0","0","0","서귀포 남방 27해리","32|48|00","126|46|00","어선","29",,,,
"2016-12-16 11:19","창원","항계내","기관손상","정비불량","양호","1","1","0","0","0","경남 거제시 사등면 사등리 금포 성내공단 앞 해상","34|54|27","128|33|26","어선","2.02",,,,
"2016-12-16 10:20","군산","항계내","좌초","관리소홀","양호","1","0","0","0","0","군산항 13번 등부표 인근 해상","35|59|07","126|38|03","어선","7.31",,,,
"2016-12-16 09:29","부안","항계내","안전저해","운항부주의","양호","1","5","0","0","0","부안군 격포항내 여객선 부두","35|37|00","126|27|00","관공선","90",,,,
"2016-12-16 09:00","제주","영해","충돌","운항부주의","양호","2","12","0","0","0","제주항 북동방 21해리","33|45|00","126|53|00","어선","138","화물선","1102",,
"2016-12-15 20:40","제주","영해-EEZ","안전저해","운항부주의","풍랑경보","1","12","0","0","0","차귀도 북서방 48해리","33|29|00","125|12|00","어선","79",,,,
"2016-12-15 12:57","여수","영해","좌초","운항부주의","양호","1","7","0","0","0","여수시 대횡간도 북서방 0.2해리","34|34|93","127|45|60","유도선","33",,,,
"2016-12-15 08:57","통영","항계내","안전저해","운항부주의","양호","1","0","0","0","0","통영시 도남동 삼양조선소 앞 해상","34|50|00","128|25|00","기타","200",,,,
"2016-12-15 08:31","완도","영해","인명사상","기타","양호","1","0","1","1","0","진도군 임해면 죽림리 헌북동 앞 500m 다시마 양식장","34|22|21","126|16|01","어선","1",,,,
"2016-12-15 08:15","울산","영해","안전저해","운항부주의","풍랑주의보","1","3","0","0","0","간절곶 남방 1.3해리","34|20|00","129|21|00","유조선","196",,,,
"2016-12-15 05:34","통영","항계내","화재","화기취급부주의","양호","1","2","2","0","0","통영시 동호항 방파제 동방 0.7해리 해상","34|50|00","128|27|00","어선","1.99",,,,
"2016-12-15 05:32","보령","항계내","기타","기타","풍랑주의보","1","0","0","0","0","보령시 대천항 서부수협 선착장 인근","0|0|0","0|0|0","어선","23",,,,
"2016-12-14 11:10","서귀포","항계내","침수","관리소홀","풍랑주의보","1","0","0","0","0","제주시 하도 굴동포구","33|31|24","126|53|53","모터보트","1",,,,
"2016-12-14 00:15","보령","영해","안전저해","운항부주의","풍랑주의보","1","7","0","0","0","보령시 황도 북동방 0.8해리","36|14|00","125|58|00","어선","24",,,,
"2016-12-13 16:19","동해","영해","기관손상","정비불량","양호","1","4","0","0","0","삼척항 남동 10해리","37|26|00","129|24|00","어선","9.77",,,,
"2016-12-13 13:40","동해","영해","기관손상","정비불량","양호","1","8","0","0","0","호산동방 3해리","37|11|33","129|25|08","낚시어선","4.36",,,,
"2016-12-13 13:00","서귀포","공해","안전저해","운항부주의","풍랑주의보","1","13","0","0","0","서귀포 남방 115해리","31|20|00","126|24|00","어선","29",,,,
"2016-12-13 11:44","보령","영해","좌초","운항부주의","양호","1","5","0","0","0","보령시 황도 동방 0.5해리","36|13|35","126|00|82","낚시어선","9.77",,,,
"2016-12-13 08:41","포항","영해","충돌","운항부주의","양호","2","21","1","0","0","후포 동방 9해리","36|41|00","129|40|00","어선","9.77","화물선","5392",,
"2016-12-13 08:00","서귀포","영해","충돌","운항부주의","양호","2","3","1","0","0","성산읍 신천항 북동방 1해리","33|21|03","126|52|16","어선","4.97","모터보트","1.06",,
"2016-12-13 07:10","포항","영해-EEZ","안전저해","운항부주의","양호","1","12","0","0","0","경북 울진 오산 동방 24해리","36|55|00","129|56|00","어선","24",,,,
"2016-12-12 22:59","제주","영해-EEZ","안전저해","운항부주의","양호","1","13","0","0","0","차귀도 남서방 45해리","33|15|00","125|15|00","어선","43",,,,
"2016-12-12 22:22","목포","영해","충돌","운항부주의","양호","2","18","0","0","0","흑산도 동방 9.1해리","34|42|0","125|38|0","화물선","1.972","어선","9.77",,
"2016-12-12 16:54","동해","영해-EEZ","추진기손상","정비불량","양호","1","3","0","0","0","덕산동방 17해리","37|22|00","129|37|00","어선","7.93",,,,
"2016-12-12 13:35","동해","영해","기관손상","정비불량","양호","1","5","0","0","0","묵호 남동 10마일","37|30|00","129|19|00","어선","9.77",,,,
"2016-12-12 12:43","목포","영해","안전저해","운항부주의","양호","1","9","0","0","0","가거도 남방17해리","34|45|55","126|08|42","어선","29",,,,
"2016-12-12 10:15","포항","영해-EEZ","기관손상","정비불량","양호","1","10","0","0","0","후포 동방 24해리","36|40|00","129|56|00","어선","32",,,,
"2016-12-12 09:10","제주","영해","안전저해","운항부주의","양호","1","12","0","0","0","차귀도 남서방 14해리","33|11|00","125|54|00","어선","29",,,,
"2016-12-12 09:08","제주","영해-EEZ","안전저해","운항부주의","양호","1","8","0","0","0","비양도 북서방 32해리","33|45|00","125|42|00","어선","29",,,,
"2016-12-12 09:05","포항","영해","충돌","운항부주의","양호","2","4","0","0","0","축산 북동 2.5해리","36|32|00","129|29|00","어선","6.35","어선","3.16",,
"2016-12-12 08:00","울산","영해","안전저해","운항부주의","양호","1","1","0","0","0","진하 명선도 동방 약 0.2해리 해상","35|23|10","129|21|10","모터보트","2.72",,,,
"2016-12-11 22:20","통영","항계내","침수","관리소홀","양호","1","0","0","0","0","통영시 한산면 매물도 대항선착장 내","34|38|00","128|34|00","낚시어선","9.77",,,,
"2016-12-11 17:45","제주","영해","기관손상","정비불량","양호","1","1","0","0","0","추자도 신양항 앞 4.5해리","33|52|00","126|19|00","어선","3",,,,
"2016-12-11 16:11","태안","영해","안전저해","운항부주의","양호","1","22","0","0","0","충남 태안군 신진항 남방 12해리","36|28|00","126|04|00","낚시어선","9.77",,,,
"2016-12-11 16:10","여수","항계내","화재","화기취급부주의","양호","1","0","0","0","0","국동항","00|00|00","00|00|00","어선","9.77",,,,
"2016-12-11 15:36","군산","협수로","기관손상","정비불량","양호","1","5","0","0","0","군산시 옥도면 방축도 남방 0.3해리","35|50|47","126|23|14","모터보트","1.2",,,,
"2016-12-11 15:20","여수","항계내","좌초","운항부주의","양호","1","2","0","0","0","남해군 서면 정포리 정포항 앞 10m 해상","34|53|01","127|49|44","어선","1.93",,,,
"2016-12-11 14:04","부산","항계내","추진기손상","정비불량","양호","1","10","0","0","0","부산 영도 조도방파제 인근 해상","35|04|36","129|06|38","요트","8",,,,
"2016-12-11 13:37","목포","항계내","좌초","관리소홀","양호","1","0","0","0","0","영광군 상낙월도 남방 접안지","35|12|0","126|08|0","여객선","180",,,,
"2016-12-11 13:10","서귀포","항계내","안전저해","운항부주의","양호","1","18","0","0","0","위미항 남방 0.2해리","33|15|56","126|39|34","낚시어선","8.55",,,,
"2016-12-11 12:43","목포","항계내","좌초","운항부주의","양호","1","2","0","0","0","신안군 안좌도 서방 대도례도 서방 0.1해리","34|46|0","126|04|0","어선","2.79",,,,
"2016-12-11 07:01","서귀포","영해","인명사상","기타","양호","1","1","0","0","0","화순 남서방 6해리","33|08|46","126|16|35","어선","77",,,,
"2016-12-11 05:40","울산","항계내","충돌","운항부주의","양호","2","5","0","0","0","방어진항내","35|28|95","129|25|66","어선","16","예부선","0",,
"2016-12-10 13:51","보령","항계내","침몰","적재불량","양호","1","3","0","0","0","충남 서천군 마량항 북동방 약 1해리) 해상","36|08|00","126|31|00","어선","3.5",,,,
"2016-12-10 10:50","서귀포","항계내","인명사상","운항부주의","양호","1","1","1","0","0","서귀포 화순항 송악산102호 선미","33|14|10","126|20|00","여객선","180",,,,
"2016-12-10 06:45","동해","영해","전복","운항부주의","양호","1","0","0","1","0","강릉 연곡해변","37|51|15","128|51|50","어선","1.41",,,,
"2016-12-10 03:34","목포","항계내","좌초","운항부주의","양호","1","8","0","0","0","자라도와 안좌복호 선착장 다리공사현장","34|42|60","126|10|60","낚시어선","9.77",,,,
"2016-12-10 03:10","보령","영해","좌초","운항부주의","양호","1","2","0","0","0","보령시 고대도 동방 약 1.1해리","36|23|00","126|23|00","어선","7.93",,,,
"2016-12-09 18:16","여수","항계내","화재","화기취급부주의","양호","1","0","0","0","0","광양시 태인1포구(부영아파트) 앞 15미터 해상","00|00|00","00|00|00","어선","2.47",,,,
"2016-12-09 09:45","서귀포","영해-EEZ","기관손상","정비불량","양호","1","8","0","0","0","성산 남동방 24해리","33|14|00","127|19|00","어선","40",,,,
"2016-12-09 07:00","서귀포","영해","좌초","운항부주의","양호","1","1","0","0","0","우도동방 연안(등대부근)","33|30|00","126|58|00","어선","3",,,,
"2016-12-09 06:49","포항","영해-EEZ","안전저해","운항부주의","풍랑주의보","1","6","0","0","0","후포 북동 94해리","36|47|00","131|23|00","어선","36",,,,
"2016-12-09 01:30","포항","영해-EEZ","기관손상","정비불량","양호","1","3","0","0","0","구룡포 동방 30해리","35|55|00","130|10|00","어선","29",,,,
"2016-12-08 19:55","제주","영해","충돌","운항부주의","양호","2","31","4","2","2","제주 비양도 북방 14해리","033|38|06","126|10|02","어선","20","화물선","96628",,
"2016-12-08 18:36","여수","영해","충돌","운항부주의","양호","2","20","0","0","0","여수시 백도 남서방 약 5.3해리","33|58|24","127|31|12","어선","194","화물선","3122",,
"2016-12-08 16:26","태안","영해","기관손상","정비불량","양호","1","7","0","0","0","충남 태안군 가의도 북동방 약 1.4해리","36|42|00","126|06|00","모터보트","1",,,,
"2016-12-08 14:45","포항","영해-EEZ","기관손상","정비불량","양호","1","4","0","0","0","죽변 동방 22해리","36|55|00","129|52|00","어선","5.23",,,,
"2016-12-08 14:29","포항","영해-EEZ","기관손상","정비불량","양호","1","7","0","0","0","축산 남방 16.5해리","36|26|00","129|44|00","어선","9.77",,,,
"2016-12-08 14:11","제주","영해","키손상","정비불량","양호","2","5","0","0","0","애월항 앞 해상","33|27|00","126|29|00","예부선","0","예부선","2000",,
"2016-12-08 08:57","여수","영해","화재","화기취급부주의","양호","1","2","0","0","0","여수시 돌산 송도 남동방 0.2마일 해상","34|36|24","127|43|46","어선","1.4",,,,
"2016-12-08 06:04","제주","영해","기관손상","정비불량","양호","1","13","0","0","0","추자도 남서방 25해리","33|44|00","125|52|00","어선","39",,,,
"2016-12-08 05:40","제주","영해","기관손상","정비불량","양호","1","12","0","0","0","추자도 남서방 17해리","33|50|00","125|58|00","어선","29",,,,
"2016-12-07 15:37","완도","영해","추진기손상","정비불량","양호","1","12","0","0","0","보길도 서방 6.3해리","34|11|00","126|23|00","낚시어선","9.77",,,,
"2016-12-07 11:38","여수","영해","안전저해","운항부주의","양호","1","4","0","0","0","여수시 평도 동방 해상","34|14|00","127|27|00","어선","9.77",,,,
"2016-12-07 04:50","완도","영해","키손상","정비불량","양호","1","4","0","0","0","초도 남서방 5.4해리 해상","34|12|2","127|07|23","어선","5.4",,,,
"2016-12-06 12:51","평택","영해","추진기손상","정비불량","양호","1","4","0","0","0","경기도 화성시 우정읍 국화도 북동방 0.3해리 해상","37|04|20","126|33|20","고무보트","0",,,,
"2016-12-06 10:02","태안","영해","조난","기상악화","황천5급","1","1","0","0","0","충남 서산시 부석면 창리 앞 바다","36|37|00","126|21|00","고무보트","0",,,,
"2016-12-05 17:30","인천","항계내","추진기손상","정비불량","황천5급","1","3","0","0","0","인천대교 남방 0.8해리 해상","37|24|21","126|33|10","어선","7.93",,,,
"2016-12-05 15:50","인천","영해-EEZ","기관손상","정비불량","양호","1","16","0","0","0","덕적도 서방 33해리 해상","37|21|47","125|24|89","어선","69",,,,
"2016-12-05 13:49","포항","영해","충돌","운항부주의","양호","2","14","0","0","0","호미곶 북동 12해리","36|08|00","129|46|00","어선","9.77","어선","32",,
"2016-12-05 12:30","서귀포","영해-EEZ","인명사상","기타","양호","1","1","1","0","0","이어도 북동방 21해리","32|14|56","125|34|32","어선","198",,,,
"2016-12-05 11:00","여수","영해","기관손상","정비불량","양호","1","2","0","0","0","고흥 거금대교 서방 해상","34|29|04","127|05|04","모터보트","1",,,,
"2016-12-05 10:55","속초","항계내","충돌","운항부주의","양호","2","4","0","0","0","고성군 봉포항 내","0|0|0","0|0|0","어선","10","어선","3.21",,
"2016-12-05 10:37","여수","영해","기관손상","정비불량","양호","1","2","0","0","0","고흥군 금산면 거금대교 동방 해상","00|00|00","00|00|00","어선","0.67",,,,
"2016-12-05 08:38","태안","영해","기관손상","정비불량","양호","1","4","0","0","0","충남 태안군 신도 남서방 1.5해리","36|52|00","126|10|00","요트","5.7",,,,
"2016-12-05 07:30","목포","항계내","충돌","운항부주의","양호","2","10","0","0","0","목포시 해경부두 신축공사 현장","34|48|21","126|21|48","어선","69","예부선","283",,
"2016-12-05 04:03","여수","영해","안전저해","운항부주의","양호","1","2","0","0","0","여수시 소리도 서방 2.5해리 해상","34|27|27","127|44|45","어선","4.99",,,,
"2016-12-04 18:58","부산","항계내","추진기손상","정비불량","양호","1","1","0","0","0","남항방파제 빨간등대 앞 해상","35|05|01","129|01|59","모터보트","2",,,,
"2016-12-04 16:13","제주","영해","기관손상","정비불량","양호","1","5","0","0","0","제주항 북서방 4.8해리","33|34|00","126|27|00","어선","9.77",,,,
"2016-12-04 15:27","태안","영해","기관손상","정비불량","양호","1","5","0","0","0","충남 태안군 거아도 동방 1해리","36|35|25","126|15|67","모터보트","1.57",,,,
