"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2017-12-29 10:23","여수","항계내","좌초","운항부주의","양호","1","2","0","0","0","여수 장군도~돌산도 사이해상","34|43|94","127|44|24","어선","4.71",,,,
"2017-12-29 09:49","통영","영해","기관손상","정비불량","양호","1","5","0","0","0","통영시 욕지도 남서방 40해리 해상","33|57|50","128|00|60","어선","9.77",,,,
"2017-12-28 22:45","동해","영해-EEZ","안전저해","운항부주의","양호","1","8","0","0","0","독도 남동 6.5해리 해상","37|08|00","131|56|00","어선","29",,,,
"2017-12-28 19:55","군산","영해-EEZ","추진기손상","정비불량","양호","1","7","7","0","0","군산시 어청도 서방 32해리","36|02|55","125|18|56","어선","29",,,,
"2017-12-28 15:46","부산","항계내","해양오염","정비불량","양호","1","0","0","0","0","남외항 N-4 묘지 해상","35|02|40","129|02|45","어선","6665",,,,
"2017-12-28 10:36","인천","영해","기관손상","정비불량","양호","1","6","0","0","0","인천 작약도 북서방","37|30|18","126|32|48","예부선","316",,,,
"2017-12-28 10:24","인천","항계내","화재","화기취급부주의","양호","1","51","0","0","0","인천 연안부두 제1국제여객터미널 여객선","37|27|12","126|35|42","여객선","14614",,,,
"2017-12-28 07:41","제주","영해","운항저해","정비불량","양호","1","4","0","0","0","우도 북동방 6해리","33|35|00","127|02|00","어선","9.77",,,,
"2017-12-28 05:35","서귀포","영해-EEZ","충돌","운항부주의","양호","2","11","0","0","0","서귀포 남동방 15해리","33|14|00","126|53|00","어선","9.77","유조선","2654",,
"2017-12-27 20:53","평택","영해","안전저해","운항부주의","양호","1","2","0","0","0","경기도 화성시 우정읍 국화도 동방 1해리","37|03|41","126|34|51","예부선","22",,,,
"2017-12-27 11:38","창원","영해","기관손상","정비불량","양호","1","1","0","0","0","창원시 진해구 소재 잠도 동방 0.15해리 해상","35|03|50","128|40|96","어선","1.11",,,,
"2017-12-27 08:30","포항","영해","안전저해","운항부주의","양호","1","5","0","0","0","경북 포항시 양포항 동방 11해리","35|52|00","129|45|00","어선","9.77",,,,
"2017-12-27 06:50","여수","영해","좌초","운항부주의","양호","1","16","0","0","0","여수시 대경도 서방 400M 해상","34|43|19","127|42|90","여객선","221",,,,
"2017-12-26 19:08","제주","영해","기관손상","정비불량","황천5급","1","5","0","0","0","화도 북동방 5해리","33|47|00","126|25|00","예부선","99",,,,
"2017-12-26 19:00","서귀포","영해-EEZ","인명사상","기타","양호","1","1","0","0","0","서귀포 남방 28해리","32|46|00","126|33|00","어선","96",,,,
"2017-12-26 14:45","목포","항계내","안전저해","운항부주의","양호","1","1","0","0","0","신안군 병풍도 서방 0.5해리 해상","34|57|00","126|11|00","어선","3.8",,,,
"2017-12-26 14:00","울산","영해-EEZ","키손상","정비불량","양호","1","5","0","0","0","방어진 동방 30해리 해상(94-1해구), Fix 35-29N 130-02E","35|29|00","130|02|00","어선","69",,,,
"2017-12-26 13:55","목포","항계내","안전저해","운항부주의","양호","1","2","0","0","0","진도군 독거도 남방 5.7해리 해상","34|09|00","126|08|00","어선","6.6",,,,
"2017-12-26 13:08","통영","영해","기관손상","정비불량","양호","1","1","0","0","0","통영시 한산면 창좌리 장재도 동방 0.1해리 해상","34|46|00","128|30|00","모터보트","1",,,,
"2017-12-26 11:24","평택","영해","침수","기상악화","풍랑주의보","1","6","1","0","0","경기도 화성시 제부도 피싱피어 인근 해상","37|10|34","126|36|54","기타","4.98",,,,
"2017-12-26 08:20","제주","영해","안전저해","운항부주의","황천5급","1","11","0","0","0","비양도 북방 12해리","33|37|00","125|13|00","어선","29",,,,
"2017-12-25 07:35","서귀포","항계내","침수","관리소홀","양호","1","0","0","0","0","모슬포 운진항내 여객선대합실 앞 계류장","33|12|34","126|15|27","어선","1.53",,,,
"2017-12-25 07:35","서귀포","영해","운항저해","기타","양호","1","4","0","0","0","우도 북동방 6.2해리","33|35|70","127|02|40","어선","9.77",,,,
"2017-12-25 06:34","서귀포","영해","인명사상","기타","양호","1","1","0","0","0","모슬포항 북서방 6해리","33|15|00","126|08|00","어선","72",,,,
"2017-12-25 06:10","인천","항계내","충돌","운항부주의","양호","1","6","4","0","0","인천 영종기지 앞 약 1해리 해상","37|30|18","126|28|09","기타","27",,,,
"2017-12-24 10:21","본청","항계내","접촉","운항부주의","양호","1","5","0","0","0","축산항 남방파제 인근해상","036|30|34","129|27|07","어선","39",,,,
"2017-12-24 09:35","울산","영해","인명사상","기타","양호","1","1","0","0","0","명선도 동방 약 2마일 해상(35-23.38N, 129-24.27E)","35|23|38","129|24|27","어선","2.25",,,,
"2017-12-23 22:29","군산","영해-EEZ","안전저해","운항부주의","저시정","1","6","0","0","0","어청도 서방 57해리","36|11|88","124|46|34","어선","29",,,,
"2017-12-23 20:09","통영","항계내","안전저해","운항부주의","양호","1","2","0","0","0","사천시 삼천포신항 내 목섬 북서방 100m 해상","34|55|24","128|04|37","어선","4.99",,,,
"2017-12-23 17:22","통영","영해","기관손상","정비불량","양호","1","2","0","0","0","통영시 한산면 매죽리 가왕도 북동방 0.5해리 해상","34|41|00","128|35|00","어선","2.99",,,,
"2017-12-23 17:14","평택","영해","기관손상","정비불량","풍랑주의보","1","27","0","0","0","장안서 북동방 0.7해리","37|05|29","126|17|13","화물선","41567",,,,
"2017-12-23 16:10","서귀포","영해-EEZ","인명사상","기타","양호","1","1","0","0","0","서귀 남방 53해리","32|19|00","126|30|00","어선","60",,,,
"2017-12-23 14:07","속초","영해","침수","기타","양호","1","5","0","0","0","속초시 동명항 0.2해리 해상","38|12|00","128|36|00","어선","10",,,,
"2017-12-23 12:50","부안","영해","기관손상","정비불량","양호","1","1","0","0","0","전북 부안군 위도면 왕등도 동발 1.5해리 해상","35|39|00","126|08|00","어선","5.23",,,,
"2017-12-23 12:00","울산","공해","안전저해","운항부주의","양호","1","5","0","0","0","대변 동방 45해리(N 35-12, E 130-09, 94-4해구)","35|12|00","130|09|00","어선","40",,,,
"2017-12-23 09:19","통영","영해","안전저해","운항부주의","양호","1","7","0","0","0","통영시 한산면 홍도 남서방 5해리 해상","34|30|49","128|37|48","어선","19",,,,
"2017-12-23 08:00","포항","영해","기관손상","정비불량","양호","1","1","0","0","0","경북 포항시 영일만 신항 북동방 4해리","36|09|00","129|30|00","어선","3.49",,,,
"2017-12-23 03:08","제주","영해","안전저해","운항부주의","양호","1","1","0","0","0","추자 섬생이섬 부근 해상","33|56|31","126|18|27","낚시어선","9.16",,,,
"2017-12-22 22:23","완도","영해","추진기손상","정비불량","양호","1","2","0","0","0","진도군 독거도 남방 10해리","34|04|16","126|12|20","어선","2.45",,,,
"2017-12-22 19:43","울산","영해","안전저해","정비불량","양호","1","2","0","0","0","대변 동방 16.5해리(35-09N 129-33E)","35|09|00","129|33|00","어선","4.96",,,,
"2017-12-22 17:20","서귀포","영해","안전저해","운항부주의","양호","1","5","0","0","0","성산 동방 12해리","33|36|00","127|11|00","어선","9.77",,,,
"2017-12-22 16:52","서귀포","영해","운항저해","기타","양호","1","2","0","0","0","서귀포 지귀도 북서방 1.4해리","33|13|40","126|37|30","어선","4.2",,,,
"2017-12-22 14:53","여수","영해","화재","관리소홀","양호","1","1","0","0","0","거문도 어목단 앞 0.1해리","34|03|00","127|17|00","어선","3.29",,,,
"2017-12-22 10:51","서귀포","영해","기관손상","정비불량","양호","1","3","0","0","0","대정읍 하모리 하수처리장앞 0.5마일 해상","33|11|46","126|15|49","모터보트","3",,,,
"2017-12-22 10:05","포항","영해-EEZ","기관손상","정비불량","양호","1","12","0","0","0","경북 포항시 구룡포 동방 26해리","35|57|00","130|06|00","어선","35",,,,
"2017-12-22 08:03","통영","영해","안전저해","운항부주의","양호","1","22","0","0","0","통영시 매물도 북서방 3해리 해점","34|39|00","128|30|00","낚시어선","9.77",,,,
"2017-12-22 06:45","부산","영해","안전저해","기타","양호","1","6","0","0","0","생도 동방 14.5해리","34|58|45","129|21|15","어선","29",,,,
"2017-12-22 00:25","본청","영해-EEZ","안전저해","운항부주의","양호","1","3","0","0","0","오산 동방 38해리","036|57|00","130|13|00","어선","29",,,,
"2017-12-22 00:20","울산","영해","안전저해","운항부주의","양호","1","10","0","0","0","부산 기장군 대변항 동방 400미터 해상(35-13-00N, 129-14-22E)","35|13|00","129|14|22","기타","59",,,,
"2017-12-21 23:40","울산","영해-EEZ","기관손상","정비불량","양호","1","5","0","0","0","울산 동구 울기등대 동방 19마일 해상","35|28|55","129|49|00","어선","29",,,,
"2017-12-21 18:00","본청","영해","키손상","정비불량","양호","1","5","0","0","0","창포 동방 18해리 해상","036|25|00","129|46|00","어선","9.16",,,,
"2017-12-21 17:07","목포","항계내","화재","정비불량","양호","1","6","0","0","0","신안군 임자도 서방 약 13해리","35|06|00","125|47|00","어선","13",,,,
"2017-12-21 16:49","통영","영해","기관손상","정비불량","양호","1","9","0","0","0","통영시 국도 동방 2해리 인근해상","34|32|42","128|29|17","어선","317",,,,
"2017-12-21 16:12","속초","영해","안전저해","운항부주의","양호","1","1","0","0","0","속초시 설악항 동방 0.1해리 해상","38|09|00","128|36|00","어선","3.59",,,,
"2017-12-21 15:39","완도","영해","기관손상","정비불량","양호","1","2","0","0","0","완도군 청산도 북방 해상","34|12|00","126|54|00","모터보트","5",,,,
"2017-12-21 11:50","통영","영해","기관손상","정비불량","양호","1","1","0","0","0","거제시 장승포항 앞 1.5해리 해상","34|50|49","128|44|13","모터보트","1.7",,,,
"2017-12-20 23:20","제주","영해-EEZ","기관손상","정비불량","황천5급","1","12","0","0","0","차귀도 북서방 14해리","33|23|00","125|52|00","어선","29",,,,
"2017-12-20 17:13","군산","항계내","키손상","정비불량","양호","1","27","0","0","0","군산항 북방파제 남동방 약 50m","35|59|39","126|30|48","화물선","71383",,,,
"2017-12-20 13:35","완도","영해","운항저해","관리소홀","양호","1","1","0","0","0","장흥군 회진면 노력항 남방 약 2해리","34|25|38","126|57|48","어선","1.28",,,,
"2017-12-20 11:01","포항","영해","기관손상","정비불량","양호","1","5","0","0","0","경북 포항시 구룡포 동방 3.9해리","35|59|07","129|38|06","어선","4.99",,,,
"2017-12-20 10:41","서귀포","영해-EEZ","안전저해","운항부주의","양호","1","13","0","0","0","서귀포 남서방 45해리","32|30|00","126|25|00","어선","39",,,,
"2017-12-20 10:04","통영","영해","기관손상","정비불량","양호","1","8","0","0","0","통영시 욕지도 남방 3.7해리 해상","34|33|00","128|16|00","어선","9.77",,,,
"2017-12-20 05:53","제주","영해-EEZ","안전저해","운항부주의","양호","1","11","0","0","0","차귀도 남서방 57해리","32|58|00","125|05|00","어선","24",,,,
"2017-12-20 03:40","서귀포","영해-EEZ","충돌","운항부주의","양호","2","0","0","0","0","서귀포 남동방 47해리 해상","32|30|00","126|47|00","기타","22028","어선","0",,
"2017-12-19 22:34","완도","영해","침수","관리소홀","양호","1","2","0","0","0","완도군 청산도 남방 2해리 해상","34|06|00","126|52|00","어선","29",,,,
"2017-12-19 16:17","부산","항계내","운항저해","기타","양호","1","1","0","0","0","부산 오륙도 3함대 방파제 앞 50m 해상","35|05|40","129|06|50","모터보트","1.17",,,,
"2017-12-19 13:51","목포","항계내","전복","운항부주의","양호","1","0","0","0","0","영광군 대각씨도 남서방 0.9해리","35|10|38","126|11|59","어선","7.93",,,,
"2017-12-19 10:43","태안","항계내","안전저해","운항부주의","양호","1","2","0","0","0","충남 태안군 모항항내","00|00|00","00|00|00","고무보트","0.7",,,,
"2017-12-19 03:25","포항","영해","기관손상","정비불량","양호","1","3","0","0","0","경북 포항시 영일만신항 영일만북장파제 남쪽 끝단 앞 해상","36|05|31","129|29|25","어선","7.93",,,,
"2017-12-19 01:55","제주","영해-EEZ","안전저해","운항부주의","양호","1","10","0","0","0","차귀도 남서 62해리","33|28|00","125|26|00","어선","79",,,,
"2017-12-19 00:18","평택","항계내","침몰","운항부주의","양호","1","3","1","0","0","경기도 평택시 평택항 동부두 1번석 앞 0.15해리","36|58|38","126|49|19","예부선","149",,,,
"2017-12-18 21:00","제주","영해-EEZ","인명사상","기타","양호","1","0","0","1","0","차귀도 남서방 16해리","33|09|00","125|53|00","어선","129",,,,
"2017-12-18 18:30","통영","영해","기관손상","정비불량","양호","1","3","0","0","0","통영시 갈도 서방 5.5해리 인근해상","34|34|05","128|06|30","어선","29",,,,
"2017-12-18 18:02","목포","영해","안전저해","운항부주의","양호","1","13","0","0","0","신안군 가거도 북서방 15해리","34|17|36","124|53|37","어선","40",,,,
"2017-12-18 17:08","포항","영해","기관손상","정비불량","양호","1","3","0","0","0","경북 포항시 구룡포항 동방 1해리","35|59|00","129|34|00","유조선","138",,,,
"2017-12-18 16:00","여수","영해","충돌","운항부주의","양호","2","5","1","0","0","여수시 돌산 작금항 남서방 0.3해리 해상","34|35|37","127|45|50","어선","9.77","어선","1",,
"2017-12-18 13:30","울산","항계내","충돌","운항부주의","양호","2","24","0","0","0","’17. 12. 18. 13:30경 울산 당월 동방 3.5해리(35-24N 129-29E)","35|24|00","129|29|00","유조선","42208","어선","78",,
"2017-12-17 19:36","동해","영해-EEZ","추진기손상","정비불량","황천5급","1","1","0","0","0","강원도 삼척시 원덕읍 임원항 동방 26해리 해상","37|11|01","129|53|57","어선","9.77",,,,
"2017-12-17 12:12","창원","영해","안전저해","운항부주의","양호","1","5","0","0","0","창원시 진해구 삼포마을 인근 해상","35|02|27","128|43|52","모터보트","0.87",,,,
"2017-12-17 10:01","동해","항계내","접촉","운항부주의","황천4급","1","9","0","0","0","경상북도 울릉도 저동항내 위판장 13번 기둥 앞","37|29|00","130|54|00","어선","102",,,,
"2017-12-17 09:39","통영","영해","추진기손상","정비불량","양호","1","2","0","0","0","통영시 산양읍 풍화리 태도(이끼섬) 서방 20m 해상","34|49|00","128|18|00","모터보트","2.9",,,,
"2017-12-17 01:10","동해","영해-EEZ","추진기손상","정비불량","황천2급","1","13","0","0","0","독도 북동 186해리","37|46|00","134|11|00","어선","75",,,,
"2017-12-16 20:07","서귀포","영해","좌초","운항부주의","풍랑주의보","1","9","0","0","0","위미항 남서방 0.2해리","33|15|57","126|39|24","어선","27",,,,
"2017-12-16 11:15","서귀포","영해","추진기손상","정비불량","양호","1","4","0","0","0","서귀포 섶섬 북서방 0.4해리","33|13|57","126|36|34","모터보트","6.34",,,,
"2017-12-16 10:36","목포","항계내","기관손상","정비불량","황천5급","1","6","0","0","0","압해도 송공항 앞 해상","34|50|28","126|13|83","어선","2.9",,,,
"2017-12-16 10:25","통영","영해","안전저해","운항부주의","양호","1","2","0","0","0","통영시 연화도 북방 1해리 해상","34|39|75","128|22|35","요트","4.05",,,,
"2017-12-16 04:30","서귀포","영해","충돌","운항부주의","양호","2","11","0","0","0","우도 동방 2.7해리 해상","33|29|68","127|01|29","어선","20","어선","9.77",,
"2017-12-16 03:54","목포","항계내","접촉","운항부주의","풍랑주의보","1","11","0","0","0","신안군 흑산면 가거도 항내","34|03|04","125|07|39","어선","141",,,,
"2017-12-15 18:54","부안","영해","좌초","운항부주의","양호","1","1","0","0","0","전북 부안군 격포항 북방 2.2해리 해상","35|39|30","126|27|55","어선","2.24",,,,
"2017-12-15 15:47","서귀포","영해","안전저해","운항부주의","양호","1","4","0","0","0","우도 동방 2.9해리","33|29|15","127|01|23","어선","9.77",,,,
"2017-12-15 11:26","창원","영해","좌초","운항부주의","양호","1","1","0","0","0","가덕도 인근해상 방파제","00|00|00","000|00|00","어선","1.29",,,,
"2017-12-15 11:05","포항","영해","침수","관리소홀","양호","1","0","0","0","0","경북 포항시 구룡포 동방 2해리","35|59|00","129|36|00","어선","1.19",,,,
"2017-12-15 11:00","서귀포","영해-EEZ","안전저해","운항부주의","양호","1","7","0","0","0","우도남동방 22해리","33|14|00","127|14|88","어선","40",,,,
"2017-12-15 08:48","완도","영해","화재","화기취급부주의","양호","1","3","0","0","0","완도군 덕우도 동방 0.5해리","34|14|00","127|02|00","어선","4.61",,,,
"2017-12-15 02:04","서귀포","영해-EEZ","인명사상","기타","양호","1","1","1","0","0","서귀 남동방 43해리","32|39|00","127|04|00","어선","0",,,,
"2017-12-14 21:35","목포","항계내","좌초","운항부주의","양호","1","2","2","0","0","해남군 화원면 양화리 항포구","34|44|00","126|18|00","화물선","175",,,,
"2017-12-14 14:41","부산","영해","추진기손상","정비불량","양호","1","2","0","0","0","북형제도 남서방 0.15해리","34|55|40","128|58|15","모터보트","0.2",,,,
"2017-12-14 14:40","완도","영해","충돌","운항부주의","양호","2","4","1","0","0","전남 장흥군 우산선착장 남동방 약 2.6해리","34|27|44","127|02|35","어선","9.77","어선","1.55",,
"2017-12-14 13:08","본청","영해","기관손상","정비불량","양호","1","4","0","0","0","구산 동방 10해리 해상","036|44|96","129|40|70","모터보트","1.09",,,,
"2017-12-14 12:56","인천","영해","화재","관리소홀","양호","1","0","0","0","0","인천 강화군 창후리선착장","37|46|50","126|21|19","어선","5.56",,,,
"2017-12-14 10:49","창원","영해","키손상","정비불량","양호","1","1","0","0","0","창원시 마산 합포구 실리도 북동방 약1 해리 해상","35|04|72","128|40|04","어선","1.84",,,,
"2017-12-14 09:12","태안","영해","안전저해","운항부주의","양호","1","5","0","0","0","태안3대대 작전과장","36|34|51","126|17|22","기타","20",,,,
"2017-12-13 21:33","서귀포","영해","충돌","운항부주의","황천4급","2","17","0","0","0","성산항 북방 1.5해리","33|30|10","126|55|90","어선","86","화물선","1612",,
"2017-12-13 14:07","완도","영해","좌초","정비불량","양호","1","2","0","0","0","완도군 노화도 서방 마안도 서쪽해안가","34|12|51","126|30|50","어선","2.48",,,,
"2017-12-13 12:00","서귀포","영해-EEZ","안전저해","운항부주의","풍랑주의보","1","14","0","0","0","서귀남서방 35해리","32|43|00","126|16|00","어선","39",,,,
"2017-12-13 06:22","완도","영해","인명사상","관리소홀","양호","1","0","0","0","1","완도군 노화도 북서방 2마일 해상","34|15|00","126|35|00","어선","9.77",,,,
"2017-12-12 16:22","인천","영해","기관손상","정비불량","양호","1","3","0","0","0","인천 서수도 해상","37|19|54","126|23|00","기타","59",,,,
"2017-12-12 15:23","여수","영해","해양오염","관리소홀","양호","1","0","0","0","0","여수 오동도 남동방 1.8해리","34|44|00","127|48|97","화물선","2389",,,,
"2017-12-12 12:03","포항","항계내","침수","관리소홀","풍랑주의보","1","0","0","0","0","경북 경주시 감포항 수협위판장 앞 부두","35|48|28","129|30|16","어선","21",,,,
"2017-12-12 11:40","속초","영해","기관손상","정비불량","양호","1","2","0","0","0","양양 기사문 동방 2해리 해상","0|0|0","0|0|0","어선","2.06",,,,
"2017-12-10 21:14","부산","영해","키손상","정비불량","양호","1","2","0","0","0","송정동에서 남동방향으로 2.1해리 해상","35|10|30","129|15|45","예부선","23",,,,
"2017-12-09 17:49","인천","영해","기관손상","정비불량","양호","1","7","0","0","0","인천 남항부두 인근 해상","37|26|05","126|34|48","어선","9.77",,,,
"2017-12-09 14:45","인천","영해","기관손상","정비불량","양호","1","2","0","0","0","인천 옹진군 대청도 모래울동 앞 약 500미터 해상","37|48|00","124|40|00","어선","4.99",,,,
"2017-12-09 12:57","통영","영해","키손상","정비불량","양호","1","2","0","0","0","통영시 사량도 사포항 앞 0.3해리 해상","34|47|53","128|13|94","어선","2.99",,,,
"2017-12-09 01:34","포항","영해","기관손상","정비불량","양호","1","14","0","0","0","경북 경주시 읍천 동방 3해리","35|41|00","129|32|00","화물선","7189",,,,
"2017-12-08 22:13","여수","영해","운항저해","관리소홀","양호","1","3","0","0","0","여수시 디오션리조트 앞 0.7해리","34|43|00","127|39|00","어선","2.26",,,,
"2017-12-08 18:27","제주","영해-EEZ","안전저해","운항부주의","황천4급","1","10","0","0","0","차귀도 남서방 70해리","32|45|00","124|53|00","어선","55",,,,
"2017-12-08 14:04","울산","영해-EEZ","충돌","운항부주의","풍랑주의보","2","12","0","0","0","’17. 12. 8. 14:04 정자동방 16해리 해상(N 35-36, E 129-47)","35|36|00","129|47|00","어선","69","어선","39",,
"2017-12-08 12:30","서귀포","영해-EEZ","인명사상","기타","풍랑주의보","1","0","0","1","0","서귀포 남서방 53해리","32|56|05","126|06|04","어선","60",,,,
"2017-12-08 11:04","창원","항계내","좌초","정비불량","양호","1","10","0","0","0","마산항 4부두 북동방 300m해상","35|12|27","128|36|02","화물선","1117",,,,
"2017-12-08 10:18","평택","영해","기관손상","정비불량","양호","1","3","0","0","0","경기도 화성시 입파도 북동방 1해리","37|07|28","126|33|13","어선","1.94",,,,
"2017-12-08 09:02","울산","영해","화재","정비불량","양호","1","2","0","0","0","’17. 12. 8. 09:00 기장군 연화리 오랑대 동방 500m 해상","35|12|41","129|13|34","어선","1.83",,,,
"2017-12-08 05:30","울산","영해-EEZ","충돌","운항부주의","풍랑주의보","2","32","0","0","0","‘17. 12. 8. 05:30경 울기 동방 45해리(35-28N, 130-21E) 해상","35|28|00","130|21|00","어선","67","화물선","28074",,
"2017-12-07 21:51","군산","항계내","좌초","운항부주의","저시정","1","3","0","0","0","군산항 16호 브이 부근해상","35|59|03","126|39|10","예부선","101",,,,
"2017-12-07 20:00","목포","항계내","기관손상","정비불량","양호","1","12","0","0","0","진도 맹골도 남방 11해리 해상","34|00|00","125|49|00","어선","24",,,,
"2017-12-07 19:26","포항","영해","충돌","운항부주의","양호","2","26","0","0","0","경북 경주시 감포항 동방 15해리","35|45|00","129|49|00","어선","9.77","화물선","16766",,
"2017-12-07 19:00","완도","영해","안전저해","운항부주의","양호","1","11","0","0","0","전남 완도군 노화읍 장구도 북방 0.15해리","34|13|33","126|36|47","화물선","1722",,,,
"2017-12-07 18:02","포항","영해","안전저해","운항부주의","양호","1","4","0","0","0","경북 포항시 구룡포 동방 10해리","35|54|54","129|45|17","어선","9.77",,,,
"2017-12-07 16:30","통영","영해","안전저해","운항부주의","양호","1","1","0","0","0","남해군 마안도 남동방 2해리 해상","34|43|36","128|06|05","어선","1.93",,,,
"2017-12-07 14:03","여수","영해","안전저해","운항부주의","양호","1","14","0","0","0","여수시 돌산 군내항 남방 0.2해리","34|36|00","127|43|00","낚시어선","9.77",,,,
"2017-12-07 10:22","평택","영해","기관손상","정비불량","양호","1","17","0","0","0","인천광역시 옹진군 자월면 선갑도 남방 3.3해리","37|01|52","126|05|34","화물선","4060",,,,
"2017-12-07 09:43","제주","영해","추진기손상","정비불량","양호","1","3","0","0","0","화도 북서 0.5해리","33|44|00","126|21|00","어선","7.31",,,,
"2017-12-07 09:01","포항","영해","기관손상","정비불량","양호","1","5","0","0","0","경북 포항시 구룡포 동방 3해리","35|59|00","129|37|00","어선","9.77",,,,
"2017-12-07 07:32","제주","영해-EEZ","안전저해","운항부주의","양호","1","3","0","0","0","비양도 북서방 12해리","33|37|00","126|13|00","어선","6.67",,,,
"2017-12-07 00:10","서귀포","영해","기관손상","정비불량","양호","1","3","0","0","0","서귀포 남서방 0.2해리","33|13|44","126|33|53","어선","4.2",,,,
"2017-12-06 23:12","포항","EEZ 30마일 이내","안전저해","운항부주의","양호","1","6","0","0","0","경북 경주시 감포항 동방 41해리","35|49|00","130|21|00","어선","9.77",,,,
"2017-12-06 23:00","서귀포","영해","기관손상","정비불량","양호","1","4","0","0","0","성산포 남동방 12해리","33|22|00","127|10|00","어선","9.77",,,,
"2017-12-06 17:08","완도","항계내","화재","정비불량","양호","1","1","0","0","0","완도군 군내리 그랜드 사우나 앞 부둣가","34|19|08","126|45|02","어선","7.93",,,,
"2017-12-06 14:05","울산","영해","좌초","운항부주의","양호","1","2","0","0","0","울산 울주군 강양항 인근 우봉소초 앞 해상","35|23|31","129|21|16","예부선","39",,,,
"2017-12-06 13:32","군산","항계내","화재","화기취급부주의","양호","1","0","0","0","0","군산시 소룡동 금성고속 뒤편 정박선","35|59|19","126|41|47","어선","21",,,,
"2017-12-06 09:56","통영","영해","기관손상","정비불량","양호","1","2","0","0","0","사천시 신수도 동방 1.2해리 해상","34|54|00","128|05|00","어선","2.43",,,,
"2017-12-06 05:49","제주","영해-EEZ","기관손상","정비불량","양호","1","9","0","0","0","제주항 북서방 15마일 부근","33|41|6","126|18|4","화물선","1494",,,,
