"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2012-09-22 10:30","여수","영해","기관고장","기타","양호","1","1","0","0","0","여수시 화정면 개도와 금오도 사이","34|33|06","127|41|16","어선","1.59",,,,
"2012-09-22 08:48","부산","영해","기관고장","정비불량","양호","1","1","0","0","0","청사포등대 동방 50m 해상","0|0|0","0|0|0","모터보트","0",,,,
"2012-09-22 08:12","군산","영해","침수","운항부주의","양호","1","5","0","0","0","군산시 옥도면 말도 북서방 3.5마일 해상","35|54|30","126|16|95","기타(레져선박)","1.4",,,,
"2012-09-22 01:45","목포","협수로","침수","정비불량","양호","1","2","0","0","0","전남 신안군 자은도 북동 1해리","34|56|04","126|06|31","예부선","31",,,,
"2012-09-22 01:30","군산","영해","전복","기타","양호","1","0","0","0","0","군산시 옥도면 새만금방조제 가력도 갑문 내측 약 0.5해리","35|43|90","126|32|40","어선","2",,,,
"2012-09-21 23:43","통영","영해","표류","운항부주의","양호","1","2","0","0","0","수우도 서방 0.1해리 해상","34|50|06","128|07|82","기타","1.5",,,,
"2012-09-21 16:25","태안","영해","좌초","운항부주의","양호","1","1","0","0","0","태안군 근흥면 죽도","36|40|30","126|09|20","어선","2.39",,,,
"2012-09-21 15:28","여수","영해","침수","관리소홀","양호","1","2","0","0","0","여수시 삼산면 문도 남서방 해상","34|04|48","127|31|54","어선","4.22",,,,
"2012-09-21 09:20","통영","항계내","충돌","운항부주의","양호","2","8","0","0","0","남해 미조 남동방 7.2마일 해상","34|35|02","128|06|48","어선","4.34","어선","39",,
"2012-09-21 04:00","서귀포","영해-EEZ","기관고장","정비불량","양호","1","8","0","0","0","서귀포시 남동방 38해리","32|44|00","127|01|00","어선","29",,,,
"2012-09-21 01:38","여수","영해","기관고장","기타","양호","1","3","0","0","0","여수시 화양면 호도선착장 앞 마물도 인근해상","34|42|19","127|39|28","어선","2.33",,,,
"2012-09-20 16:03","여수","영해","침수","운항부주의","양호","1","3","0","0","0","여수시 남면 대횡간도 남서쪽 해상","34|34|19","127|45|10","낚시어선","1.94",,,,
"2012-09-20 13:56","태안","영해","기관고장","정비불량","양호","1","12","0","0","0","태안군 근흥면 궁시도 인근 해상","36|39|0","125|52|0","낚시어선","4.97",,,,
"2012-09-20 11:02","울산","외국해역","표류","기타","양호","1","0","0","0","0","35-04.5N 129-52.2E","35|04|05","129|52|02","기타","1",,,,
"2012-09-20 08:23","태안","영해","충돌","운항부주의","양호","2","3","0","0","0","보령시 대천항 남서방 10해리(보령항 항로표지 3,4번 사이)","36|11|91","126|22|48","어선","1.34","어선","7.93",,
"2012-09-19 22:40","제주","영해","기관고장","정비불량","양호","1","4","0","0","0","제주 북방 3.5해리","33|34|28","126|34|11","어선","6.48",,,,
"2012-09-19 20:30","서귀포","영해-EEZ","기관고장","정비불량","양호","1","6","0","0","0","서귀포 남동방 25해리","32|52|30","126|48|30","어선","9.16",,,,
"2012-09-19 20:30","서귀포","영해-EEZ","기관고장","정비불량","양호","1","6","0","0","0","서귀포항 남동방 25해리","32|52|30","126|48|30","어선","9.16",,,,
"2012-09-18 19:45","서귀포","영해","추진기장애","운항부주의","양호","1","2","0","0","0","강정항 새별등대 외측 20~30m 지점(33-13.26N, 126-28.87E)","33|13|26","126|28|80","어선","6.67",,,,
"2012-09-18 11:50","통영","항계내","기타","운항부주의","양호","2","8","0","0","0","마산 덕동 등대섬(막개도) 앞 해상","35|08|17","128|35|58","예부선","55","어선","9.77",,
"2012-09-18 11:35","부산","항계내","추진기장애","기타","양호","1","2","0","0","0","오륙도방파제 인근 해상","35|05|50","129|05|75","모터보트","1.8",,,,
"2012-09-18 09:50","부산","항계내","전복","기타","양호","1","1","0","0","0","진우도 남단 500m 해상","35|03|30","128|52|30","어선","1.35",,,,
"2012-09-18 09:40","군산","영해","좌초","기상악화","양호","1","0","0","0","0","군산시 옥도면 새만금 방조제(신시도~야미도 방조제 중간부분)","35|49|50","126|28|50","예부선","393",,,,
"2012-09-18 06:25","통영","항계내","좌주","기상악화","태풍주의보","1","6","0","0","0","고성군 동해면 포도비 해안가","34|59|50","128|28|46","예부선","432",,,,
"2012-09-18 01:00","군산","항계내","침수","기상악화","황천5급","1","0","0","0","0","군산시 소룡동 항포구","35|59|30","126|41|80","어선","4.99",,,,
"2012-09-17 14:50","평택","항계내","침수","기상악화","태풍경보","6","0","0","0","0","화성시 화성방조제 중간선착장","37|04|29","126|43|85","어선","0.79","어선","1","어선","1.27"
"2012-09-17 13:30","통영","항계내","좌주","관리소홀","태풍주의보","1","4","0","0","0","진해만 흑암해상","35|02|21","128|36|39","화물선","4060",,,,
"2012-09-17 11:00","통영","항계내","전복","기상악화","태풍주의보","2","0","0","0","0","창원시 진해구 부근 항공정비단 계류장","0|0|0","0|0|0","어선","2.5","어선","2.98",,
"2012-09-16 09:30","인천","협수로","좌초","운항부주의","양호","1","17","0","0","0","자월도 남동방 4해리","37|11|00","126|22|00","낚시어선","9.77",,,,
"2012-09-15 23:30","목포","영해","기관고장","정비불량","황천5급","1","10","0","0","0","전남 신안군 흑산면 가거도 북동 11해리","34|13|00","125|17|00","어선","43",,,,
"2012-09-15 22:23","평택","영해","기관고장","정비불량","양호","1","6","0","0","0","격비도 북서방 36해리","36|55|0","124|55|0","어선","24",,,,
"2012-09-15 22:23","평택","영해","기관고장","정비불량","양호","1","6","0","0","0","울도 서방 약 54해리 해상","36|59|00","124|52|00","어선","0",,,,
"2012-09-15 06:55","동해","영해","추진기장애","기타","양호","1","1","0","0","0","임원동방 7마일","037|14|0","129|29|0","어선","4.05",,,,
"2012-09-14 18:40","부산","영해","침수","기타","양호","1","2","0","0","0","해운대구 미포 연꽃등대 앞 해상","35|09|13","129|10|62","기타(레져선박)","0.83",,,,
"2012-09-14 06:15","태안","영해","좌초","운항부주의","양호","1","10","4","0","0","보령시 오천면 보령화력발전소 앞 등대 암초 부근 해상","36|22|39","126|28|36","낚시어선","4.94",,,,
"2012-09-14 04:55","울산","항계내","좌초","운항부주의","양호","1","2","0","0","0","울산 북구 정자동 소재 정자항 북방파제 북동방 약 200미터 해상","| |","| |","어선","1.99",,,,
"2012-09-13 22:00","목포","영해","기관고장","정비불량","양호","1","11","0","0","0","전남 신안군 흑산면 가거도 북방 약 4.3해리","34|10|00","125|05|00","어선","43",,,,
"2012-09-13 20:30","태안","영해","침수","정비불량","양호","1","4","0","0","0","외연도 북동방 5해리","36|16|0","126|10|0","어선","9.77",,,,
"2012-09-13 20:00","동해","영해-EEZ","기관고장","기타","양호","1","5","0","0","0","독도 북동방 139마일","039|08|0","133|37|0","어선","29",,,,
"2012-09-13 14:19","부산","항계내","침수","정비불량","양호","1","2","0","0","0","해운대 아이파크 인근 해상","0|0|0","0|0|0","기타","0",,,,
"2012-09-13 11:50","여수","영해","좌초","운항부주의","양호","1","5","0","0","0","여수시 삼산면 역만도 등대앞 수중 암초","34|10|50","127|21|01","기타","87",,,,
"2012-09-13 09:50","제주","항계내","충돌","운항부주의","양호","2","12","0","0","0","제주시 추자면 직구도 서방 2.2해리","33|57|15","126|14|14","어선","39","기타","37.3",,
"2012-09-13 07:13","평택","영해","전복","적재불량","양호","1","0","0","0","0","인천시 옹진군 선갑도 남동방 2.8해리","37|04|00","126|07|00","예부선","1199",,,,
"2012-09-13 03:33","부산","영해","추진기장애","기타","양호","1","3","0","0","0","영도 태종대 동방 8마일 해상","35|04|16","129|15|21","어선","4.96",,,,
"2012-09-12 16:50","부산","항계내","침수","운항부주의","양호","1","2","0","0","0","부산 수영구 민락 수변공원 앞 해상","0|0|0","0|0|0","수상오토바이","0",,,,
"2012-09-12 13:38","울산","항계내","화재","기타","양호","1","2","0","0","0","SK-4부두 앞 해상","35|30|00","129|25|00","기타","12",,,,
"2012-09-12 12:02","통영","항계내","침수","정비불량","양호","1","1","0","0","0","통영시 가왕도 서방 2.5마일","34|40|55","128|31|50","어선","4.86",,,,
"2012-09-12 07:10","동해","영해","기관고장","재질불량","양호","1","1","0","0","0","임원 동방 약 4마일","000|00|00","000|00|00","어선","1.34",,,,
"2012-09-11 14:40","서귀포","영해","기관고장","정비불량","양호","1","2","0","0","0","가파도 상동 방파제 북측 200미터 해상","33|10|17","126|13|23","고무보트","0.2",,,,
"2012-09-11 14:00","서귀포","영해-EEZ","타기고장","정비불량","양호","1","9","0","0","0","서귀포시 표선리 남동 17해리","33|04|00","127|00|00","어선","29",,,,
"2012-09-11 06:20","통영","영해","충돌","운항부주의","양호","2","3","0","0","0","사천시 비토면 남방 1마일 해상","34|56|90","127|58|00","어선","9.77","어선","0.77",,
"2012-09-10 17:30","목포","영해","기관고장","기타","양호","1","2","0","0","0","전남 영광군 홍농읍 계마항 돔배섬 북서방 1마일 해상","35|23|18","126|22|73","고무보트","0.7",,,,
"2012-09-10 15:50","군산","영해","침수","관리소홀","양호","1","2","0","0","0","충남 서천군 홍원항 서방 3.2해리 해상","36|10|00","126|26|00","어선","1.53",,,,
"2012-09-10 07:20","서귀포","영해-EEZ","기관고장","운항부주의","풍랑주의보","1","15","0","0","0","서귀포 남방 47마일","32|32|13","126|57|35","어선","300",,,,
"2012-09-09 17:18","인천","영해","기관고장","관리소홀","양호","1","4","0","0","0","자월도 근해 묵통도","37|16|00","126|10|00","기타","2.2",,,,
"2012-09-09 15:29","포항","영해","침수","기타","양호","1","2","0","0","0","영덕군 축산면 북동방 약 2.8마일 해상","36|33|10","129|30|05","어선","6.48",,,,
"2012-09-09 15:10","부산","항계내","침수","운항부주의","양호","1","1","0","0","0","강서구 명지골 수로 부근 해상","35|05|20","128|55|17","어선","0.64",,,,
"2012-09-09 13:55","부산","항계내","추진기장애","기타","양호","1","2","0","0","0","해운대 청사포 앞 꽃등대 주변 해상","0|0|0","0|0|0","모터보트","3.47",,,,
"2012-09-09 11:50","인천","영해","기관고장","정비불량","양호","1","17","0","0","0","인천 영종도 왕산해수욕장 앞 1마일","37|27|00","126|21|00","낚시어선","8",,,,
"2012-09-09 09:30","인천","항계내","침수","관리소홀","양호","1","0","0","0","0","인천 남항 국제부두 정박","00|00|00","00|00|00","예부선","19",,,,
"2012-09-09 05:45","여수","영해","기관고장","운항부주의","양호","1","2","0","0","0","간여암 동방 8마일 해상","34|17|00","128|01|00","낚시어선","9.77",,,,
"2012-09-09 05:00","태안","영해","추진기장애","운항부주의","양호","1","2","0","0","0","흑도 인근 해상","36|44|0","125|58|0","어선","6.67",,,,
"2012-09-09 04:18","동해","영해","기관고장","기타","양호","1","2","0","0","0","임원동방 약 7마일 해상","37|14|0","129|29|0","어선","4.05",,,,
"2012-09-08 21:22","평택","영해","화재","재질불량","양호","1","8","1","0","0","인천시 옹진군 덕적면 울도 남서방 11해리","36|53|00","125|48|00","어선","21",,,,
"2012-09-08 19:45","목포","영해","충돌","운항부주의","양호","2","27","0","0","0","전남 신안군 안좌면 변도 등대 동방 0.4해리","34|45|17","126|10|99","여객선","277","어선","15",,
"2012-09-08 10:46","군산","영해","침수","운항부주의","양호","1","2","0","0","0","군산시 옥도면 명도 남방 약 1마일","35|50|20","126|20|20","어선","4.53",,,,
"2012-09-08 10:20","태안","영해","좌초","운항부주의","양호","1","0","0","0","0","서산시 부석면 창리 선착장","0|0|0","0|0|0","예부선","34",,,,
"2012-09-08 06:56","통영","항계내","기관고장","정비불량","양호","1","1","0","0","0","거제시 양지암취 북동방 약 2.8M","34|54|94","128|46|41","어선","4.83",,,,
"2012-09-08 05:40","여수","영해","기관고장","관리소홀","양호","1","20","0","0","0","간여암 남방 5마일","34|12|60","127|54|20","낚시어선","9.77",,,,
"2012-09-08 05:30","제주","영해-EEZ","추진기장애","정비불량","양호","1","10","0","0","0","제주시 한경면 차귀도 서방 14해리","33|16|00","125|53|00","어선","39",,,,
"2012-09-08 04:17","인천","협수로","좌초","기상악화","풍랑주의보","1","6","0","0","0","선미도 남서방 해안가","37|16|60","126|05|20","어선","7.93",,,,
"2012-09-08 04:15","통영","항계내","기관고장","정비불량","양호","1","15","0","0","0","마산합포구 구복 앞 해상","35|03|14","128|34|81","낚시어선","6.6",,,,
"2012-09-08 03:00","태안","영해","기타","기상악화","황천4급","1","3","0","0","0","보령시 오천면 외연도리 횡경도 근해","36|12|0","126|03|0","어선","4.87",,,,
"2012-09-08 01:40","태안","영해","침수","기상악화","풍랑주의보","3","0","0","0","0","서산시 부석면 창리항 부잔교","0|0|0","0|0|0","어선","1.24","어선","1.35","어선","1.98"
"2012-09-08 00:00","태안","영해","전복","기상악화","황천5급","1","0","0","1","0","흑도 남쪽 해안","36|43|30","125|56|40","어선","2.84",,,,
"2012-09-07 22:00","제주","영해-EEZ","타기고장","정비불량","양호","1","13","0","0","0","제주시 한경면 차귀도 남서 65마일","33|27|00","125|19|00","어선","39",,,,
"2012-09-07 16:16","완도","영해","침수","기타","양호","1","1","0","0","0","완도군 신지면 달해도 남동방 200M 해상","34|17|35","126|50|13","어선","0.89",,,,
"2012-09-07 16:08","군산","영해","기관고장","정비불량","양호","1","2","0","0","0","군산 고군산군도 말도 등대 앞 해상","35|51|00","126|18|00","낚시어선","6.67",,,,
"2012-09-07 08:24","동해","영해","기관고장","기타","양호","1","1","0","0","0","임원동방 4마일","037|14|0","129|25|01","어선","1.96",,,,
"2012-09-07 02:00","제주","영해","기관고장","정비불량","양호","1","3","0","0","0","제주시 도두봉 앞 1km해상","0|0|0","0|0|0","기타","0.98",,,,
"2012-09-06 16:55","동해","영해","좌초","운항부주의","양호","1","4","0","0","0","대진항 144도 0.4마일 해상","037|20|4","129|15|9","예부선","137",,,,
"2012-09-06 16:10","제주","항계내","기관고장","정비불량","양호","1","1","0","0","0","제주시 한경면 용수포구 등대 앞 200m 해상","0|0|0","0|0|0","어선","1.62",,,,
"2012-09-06 13:31","군산","영해","침수","정비불량","양호","1","3","0","0","0","군산시 옥도면 관리도 남서방 3.6마일 해상","35|44|50","126|21|50","어선","2.78",,,,
"2012-09-06 09:22","태안","영해","기관고장","정비불량","양호","1","1","0","0","0","태안군 원북면 학암포출장소 인근 해상","0|0|0","0|0|0","기타","0.8",,,,
"2012-09-06 00:00","목포","협수로","좌초","운항부주의","양호","1","5","0","0","0","전남 진도군 가사도리 주지도 해안","34|29|36","126|05|24","어선","22",,,,
"2012-09-05 12:00","여수","영해-EEZ","기관고장","관리소홀","양호","1","6","0","0","0","하백도 남동방 20마일","33|51|30","127|59|20","어선","9.77",,,,
"2012-09-05 09:40","제주","영해-EEZ","추진기장애","정비불량","양호","1","12","0","0","0","제주시 차귀도 남서 43해리","32|50|00","125|30|00","어선","89",,,,
"2012-09-05 08:55","제주","영해","좌초","운항부주의","양호","1","3","0","0","0","추자면 대서리 동방 0.4해리","33|57|80","126|18|30","예부선","60",,,,
"2012-09-05 07:40","목포","항계내","침수","기타","양호","1","0","0","0","0","전남 목포시 용해동 남항 하수종말처리장 앞 해상","34|47|30","126|24|43","어선","7.93",,,,
"2012-09-04 16:20","목포","항계내","침수","기타","양호","1","0","0","0","0","전남 목포시 용해동 남항 하수종말처리장 앞 해상","34|47|30","126|24|43","어선","0",,,,
"2012-09-04 15:15","통영","항계내","좌초","운항부주의","양호","1","7","0","0","0","통영시 용남면 선촌마을 앞 0.5마일 해상","34|51|05","128|27|07","어선","4.87",,,,
"2012-09-04 12:50","군산","영해","표류","운항부주의","양호","1","6","0","0","0","군산시 옥도면 어청도 남방 13마일 해상","35|53|00","125|56|00","어선","7.93",,,,
"2012-09-04 11:32","포항","영해","침수","기타","양호","1","2","0","0","0","강구항 남동방 1.8마일","36|20|00","129|25|00","어선","5.37",,,,
"2012-09-04 06:39","군산","항계내","표류","정비불량","양호","1","1","0","0","0","전북 군산시 군장대교 앞 해상","35|58|40","126|37|30","어선","1.71",,,,
"2012-09-03 19:30","목포","항계내","기타","기타","양호","2","0","0","0","0","전남 목포시 죽교동 북항 제3부두 낚시어선 바지","34|48|12","126|21|51","어선","1.92","어선","1.07",,
"2012-09-03 16:06","포항","영해","침수","기타","양호","1","2","0","0","0","후포 북방파제 남동방 약 1.6마일 해상","36|38|86","129|28|26","어선","3.47",,,,
"2012-09-03 00:53","여수","영해","기타","기타","양호","1","0","0","0","0","여수시 돌산읍 예교 선착장","34|36|31","127|44|15","기타","1.98",,,,
"2012-09-02 16:14","포항","영해","침수","기타","양호","1","3","0","0","0","구룡포 삼정리 관풍대 동방 0.5마일","36|00|10","129|34|40","기타(레져선박)","3",,,,
"2012-09-02 14:20","군산","영해","추진기장애","운항부주의","양호","1","7","0","0","0","전북 군산시 옥도면 십이동파도 동방 암초","35|59|00","126|14|12","낚시어선","6.67",,,,
"2012-09-02 11:50","군산","영해","타기고장","정비불량","양호","1","12","0","0","0","전북 군산시 옥도면 말도 서방 4.5해리 해상","35|51|40","126|13|06","낚시어선","9.77",,,,
"2012-09-01 18:03","부산","항계내","기관고장","정비불량","양호","1","12","0","0","0","광안대교 31번 교각 인근 해상","35|8|51","129|7|38","모터보트","0",,,,
"2012-09-01 00:00","여수","영해","기타","관리소홀","양호","1","0","0","0","0","여수시 돌산읍 세계조선소 인근 선착장","34|43|54","127|45|09","어선","1.56",,,,
"2012-08-31 18:15","태안","영해","기관고장","정비불량","양호","1","1","0","0","0","태안군 소원면 모항항 북서방 1.8해리 앞 해상","36|48|04","126|06|47","어선","9.77",,,,
"2012-08-30 10:50","여수","항계내","침수","기상악화","태풍경보","1","0","0","0","0","여수시 국동 소재 선원회관 앞 안벽","34|43|33","127|42|59","기타","0.1",,,,
"2012-08-29 07:00","평택","항계내","좌초","기타","태풍경보","1","0","0","0","0","화성시 서신면 전곡항 육군 바지 앞","37|11|15","126|38|99","요트","3",,,,
"2012-08-29 00:10","인천","항계내","침수","기타","태풍주의보","1","0","0","0","0","옹진군 덕적면 서포리 선착장","00|00|00","00|00|00","어선","4.14",,,,
"2012-08-28 22:15","목포","항계내","침수","기상악화","풍랑주의보","1","0","0","0","0","전남 영광군 홍농읍 계마항 내","35|23|30","126|24|24","어선","9.77",,,,
"2012-08-28 17:35","평택","항계내","침수","기상악화","태풍경보","3","0","0","0","0","충남 당진시 석문면 난지도리 대난지도항","37|01|09","126|25|65","어선","0.82","어선","1.88","낚시어선","4.99"
"2012-08-28 15:40","평택","항계내","전복","기상악화","태풍경보","1","0","0","0","0","충남 당진시 석문면 도비도 항","37|02|03","126|28|58","어선","0.58",,,,
"2012-08-28 15:30","태안","영해","침수","기상악화","태풍경보","3","0","0","0","0","태안군 이원면 내리 만대항 내","36|58|39","126|18|17","어선","0.58","어선","0.93","어선","3.05"
"2012-08-28 14:50","평택","항계내","침수","기타","태풍경보","6","0","0","0","0","화성시 화성방조제 중간선착장","37|04|36","126|43|92","어선","0.79","어선","1","어선","1.27"
"2012-08-28 14:30","평택","항계내","침수","기상악화","태풍경보","2","0","0","0","0","충남 당진시 석문면 대난지도 항","37|01|02","126|25|57","어선","0.87","어선","0.48",,
"2012-08-28 14:16","포항","영해","기타","기상악화","태풍주의보","1","4","0","0","0","영일만 북방파제 끝단 0.8 해리","36|07|65","129|26|20","기타","1827",,,,
"2012-08-28 13:30","태안","영해","충돌","기상악화","태풍경보","1","0","0","0","0","홍성군 서부면 남당항","0|0|0","0|0|0","기타","21",,,,
"2012-08-28 13:15","완도","영해","좌초","기상악화","태풍경보","1","16","0","0","0","완도군 약산면 가사리 해수욕장 앞 해안가","34|22|15","126|55|09","화물선","2900",,,,
"2012-08-28 12:30","태안","영해","충돌","기상악화","태풍경보","1","0","0","0","0","홍성군 서부면 남당항","0|0|0","0|0|0","어선","2.64",,,,
"2012-08-28 11:30","군산","영해","침수","기상악화","태풍경보","1","0","0","0","0","군산시 비응항 월명 유람선 선착장 옆 해상","36|56|50","126|32|10","어선","0.9",,,,
"2012-08-28 11:00","태안","영해","침수","기상악화","태풍경보","2","0","0","0","0","태안군 소원면 개목항","0|0|0","0|0|0","어선","1.64","어선","1.98",,
"2012-08-28 09:20","목포","항계내","전복","기상악화","태풍경보","1","6","0","0","0","전남 영암군 삼호면 삼호현대 조선소 앞 해상","34|44|21","126|21|50","기타","441",,,,
"2012-08-28 08:35","목포","협수로","좌초","기상악화","태풍경보","1","10","0","0","0","전남 신안군 암태면 오도 선착장 앞 섬","34|51|3","126|09|3","화물선","1598",,,,
"2012-08-28 07:00","제주","항계내","전복","기상악화","태풍경보","2","0","0","0","0","추자 신양항","0|0|0","0|0|0","어선","3.56","어선","4.06",,
"2012-08-28 06:05","통영","항계내","좌초","기상악화","태풍경보","1","18","0","0","0","'12.8.28 06:05경 사천시 신수도","34|53|49","128|04|90","화물선","77458",,,,
"2012-08-28 02:40","서귀포","영해","좌초","기상악화","태풍경보","2","18","7","10","5","서귀포시 화순항 동방파제 남동 1해리","33|13|00","126|19|00","어선","150","어선","150",,
"2012-08-28 00:45","제주","항계내","좌초","기상악화","태풍경보","12","0","0","0","0","추자 신양항","0|0|0","0|0|0","어선","4.56","어선","3","어선","4.95"
"2012-08-27 05:56","여수","항계내","기타","기타","양호","1","5","0","0","0","여수시 낙포동 예인선 부두","34|51|48","127|45|46","예부선","179",,,,
"2012-08-27 05:50","목포","항계내","좌주","기상악화","태풍경보","1","1","0","0","0","전남 해남군 화원면 마산리 북동방 0.7해리","34|43|42","126|20|48","예부선","244",,,,
"2012-08-26 16:42","부산","항계내","기관고장","정비불량","양호","1","8","0","0","0","남천동 삼익비치 앞 방파제 중간 해상","35|8|46","129|7|40","요트","5.49",,,,
"2012-08-26 10:22","여수","영해","기관고장","정비불량","양호","1","3","0","0","0","완도군 금당도 동방 0.5마일 해상","34|26|17","127|04|48","고무보트","1.03",,,,
"2012-08-26 09:25","목포","영해","기관고장","정비불량","양호","1","4","0","0","0","전남 영광군 낙월면 석만도 동방 5해리","35|22|97","126|09|09","기타(레져선박)","0",,,,
"2012-08-25 16:25","태안","영해","기타","정비불량","황천5급","1","1","0","0","0","보령시 오천면 천수만 입구 해상","36|27|13","126|29|02","어선","9.77",,,,
"2012-08-25 14:50","군산","영해","기타","화기취급부주의","양호","1","3","3","0","0","전북 부안군 변산면 궁항항내","35|36|20","126|27|50","어선","2.97",,,,
"2012-08-23 20:58","목포","협수로","좌초","운항부주의","양호","1","2","0","0","0","전남 신안군 장산면 마진도 당도(암초)","34|36|56","126|12|54","어선","1.62",,,,
"2012-08-23 18:05","동해","항계내","침수","기타","양호","1","0","0","0","0","강릉항내","037|46|1","128|57|1","어선","4.87",,,,
"2012-08-23 15:40","여수","영해","침수","운항부주의","양호","1","2","0","0","0","전남 고흥군 금산면 오천리 준도 해상","34|24|57","127|13|01","기타","1.42",,,,
"2012-08-23 14:30","부산","항계내","전복","기타","양호","1","2","0","0","0","생도 남서방 0.6해리","35|01|92","129|04|78","예부선","24",,,,
"2012-08-22 16:47","여수","항계내","기타","관리소홀","양호","1","0","0","0","0","여수시 신월동 넘너리 선착장","34|43|14","127|42|16","어선","4.99",,,,
"2012-08-22 16:10","태안","영해","좌초","운항부주의","양호","1","1","0","0","0","보령시 신흑동 대천항 남서방 13해리 해상","36|15|6","126|16|5","어선","22",,,,
"2012-08-22 06:47","여수","영해","기관고장","정비불량","양호","1","2","0","0","0","전라남도 여수시 화양면 공정리 마을 앞 해상","34|38|31","127|34|14","어선","1.99",,,,
"2012-08-21 23:45","서귀포","공해","기관고장","정비불량","양호","1","8","0","0","0","서귀포 남서방 105마일","31|40|00","125|40|00","어선","40",,,,
"2012-08-21 19:05","서귀포","공해","충돌","운항부주의","양호","2","19","0","0","0","서귀포남방 145해리","30|49|00","126|33|00","어선","29","어선","160",,
"2012-08-21 16:00","서귀포","공해","기관고장","정비불량","양호","1","4","0","0","0","서귀포 남서방 88마일","31|48|00","126|15|00","어선","6.67",,,,
"2012-08-21 14:57","제주","항계내","표류","관리소홀","양호","1","2","0","0","0","제주시 한경면 용수리 용수포구","0|0|0","0|0|0","모터보트","0.79",,,,
"2012-08-21 11:35","서귀포","공해","추진기장애","운항부주의","양호","1","8","0","0","0","서귀포 남서방 100마일","31|38|00","126|07|00","어선","27",,,,
"2012-08-21 10:40","목포","영해","표류","운항부주의","양호","1","1","0","0","0","전남 신안군 흑산면 영산도 남동 5해리","34|35|00","125|33|00","어선","9.77",,,,
"2012-08-21 07:25","울산","영해","기관고장","정비불량","양호","1","1","0","0","0","학리 동방 1.5해리","35|15|34","129|17|00","어선","7.31",,,,
"2012-08-21 06:15","서귀포","영해-EEZ","충돌","운항부주의","양호","2","15","0","0","0","서귀포시 서귀포항 남방 24해리","32|50|00","126|38|00","어선","9.77","어선","27",,
"2012-08-21 00:25","군산","영해","기타","관리소홀","양호","1","0","0","0","0","전북 군산시 옥도면 신시도 항","35|48|80","126|27|30","예부선","25",,,,
"2012-08-20 21:00","서귀포","영해-EEZ","기관고장","정비불량","양호","1","7","0","0","0","서귀포시 서귀포항 남방 34해리","32|42|00","126|49|00","어선","9.77",,,,
"2012-08-20 18:50","통영","항계내","기관고장","정비불량","양호","1","5","0","0","0","비진도 ~ 소지도 해상","34|40|57","128|27|78","낚시어선","5.69",,,,
"2012-08-20 16:10","서귀포","영해-EEZ","충돌","운항부주의","양호","2","9","0","0","0","서귀포시 남방 20해리(32-54N 126-38E)","32|54|00","126|38|00","어선","5.59","어선","12",,
"2012-08-20 13:30","울산","영해-EEZ","타기고장","정비불량","양호","1","5","0","0","0","정자 동방 38마일","35|33|00","130|17|00","어선","39",,,,
"2012-08-19 21:50","제주","항계내","침수","운항부주의","양호","1","5","0","0","0","제주시 한림읍 협재리 협재포구 앞 20m해상","0|0|0","0|0|0","모터보트","1",,,,
"2012-08-19 17:28","서귀포","영해-EEZ","기관고장","정비불량","양호","1","7","0","0","0","서귀포 남방 36해리","30|42|50","126|54|00","어선","9.77",,,,
"2012-08-19 14:15","평택","항계내","좌초","운항부주의","양호","2","3","0","0","0","경기도 안산시 풍도 동방 2해리 해상","37|06|90","126|26|04","요트","5","요트","5",,
"2012-08-19 11:55","인천","영해","기관고장","운항부주의","양호","1","6","0","0","0","인천 옹진군 자월도 남방 1해리 해상","37|13|24","126|18|50","모터보트","1.03",,,,
"2012-08-19 10:29","목포","영해","화재","기타","양호","1","10","1","0","0","전남 신안군 대비치도 서방 3.5해리","35|13|00","125|50|00","어선","79",,,,
"2012-08-18 14:45","목포","항계내","화재","기타","양호","1","0","0","0","0","전남 목포시 북항 항내 제3부두","34|48|02","126|21|08","어선","4.79",,,,
"2012-08-18 14:40","통영","항계내","침수","운항부주의","양호","1","5","0","0","0","통영시 한산면 해갑도 북방 간출암","34|48|79","128|27|87","요트","7.31",,,,
"2012-08-18 13:30","부산","협수로","침수","운항부주의","양호","1","6","0","0","0","동백섬 누리마루 남방 200m 해상","35|09|15","129|08|80","요트","0",,,,
"2012-08-18 12:57","군산","영해","침수","정비불량","양호","1","1","0","0","0","군산시 옥도면 연도 북동 2.5마일","36|06|22","126|29|40","어선","4.99",,,,
"2012-08-17 21:30","평택","협수로","기관고장","연료고갈","저시정","1","4","0","0","0","화성시 우정읍 국화도리 입파도","37|05|26","126|32|38","기타(레져선박)","6.5",,,,
"2012-08-17 11:55","부산","항계내","기관고장","정비불량","양호","1","1","0","0","0","영도구 해양대학교 내 자갈마당 앞 해상","35|04|29","129|05|25","기타(레져선박)","0.5",,,,
"2012-08-17 09:55","제주","항계내","좌초","운항부주의","양호","1","2","0","0","0","한림항 조선소","0|0|0","0|0|0","어선","9.77",,,,
"2012-08-17 08:16","통영","항계내","침수","운항부주의","양호","1","1","0","0","0","통영시 산양면 척포항 앞 해상","34|45|80","128|25|25","어선","3.59",,,,
