"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2014-11-02 09:03","제주","영해","키손상","정비불량","풍랑주의보","1","18","0","0","0","화도 남동방 1.9해리 해상","33|42|37","126|23|04","낚시어선","9.77",,,,
"2014-11-02 06:58","목포","항계내","기관손상","정비불량","양호","1","3","0","0","0","전남 목포시 평화광장 앞 해상","34|47|41","126|26|00","요트","1.89",,,,
"2014-11-01 20:36","부산","항계내","조난","운항부주의","양호","1","1","0","0","0","부산 진우도 동방 0.5마일 해상","35|03|59","128|53|11","고무보트","0.1",,,,
"2014-11-01 20:10","목포","영해","기관손상","관리소홀","양호","1","1","0","0","0","전남 무안군 삼향읍 마동리 인근해상","34|50|78","126|23|81","어선","1.59",,,,
"2014-11-01 17:14","평택","협수로","기관손상","정비불량","양호","1","2","0","0","0","경기 화성시 우정읍 국화리 입파도 인근해상","37|06|00","126|30|00","고무보트","0",,,,
"2014-11-01 14:50","울산","영해","충돌","운항부주의","양호","2","64","0","0","0","울산광역시 울주군 서생면 간절곶 동방 8해리 해상","35|19|00","129|31|00","어선","24","어선","2058",,
"2014-10-31 19:15","울산","영해-EEZ","화재","기타","양호","1","12","0","0","0","울산광역시 북구 정자항 북동방 16해리 해상","35|38|47","129|47|00","어선","51",,,,
"2014-10-31 13:15","동해","영해-EEZ","안전저해","기타","양호","1","8","0","0","0","독도 북방 28마일 해상","37|43|00","131|52|00","어선","99",,,,
"2014-10-31 07:45","평택","협수로","기관손상","정비불량","양호","1","4","0","0","0","경기 화성시 우정읍 입파도 북방 1.7해리 해상","37|08|53","126|31|89","어선","4.9",,,,
"2014-10-30 19:37","여수","영해","좌초","운항부주의","양호","1","9","0","0","0","전남 여수시 가막만 소경도 남서방 여초등대 남서방 1마일 해상","34|41|00","127|42|00","어선","88",,,,
"2014-10-30 18:30","목포","영해","키손상","정비불량","양호","1","10","0","0","0","전남 신안군 흑산면 가거도 남동 32해리","33|50|00","125|43|00","어선","9.77",,,,
"2014-10-30 13:55","여수","영해","인명사상","기타","양호","1","3","0","0","1","전남 고흥군 외나로도 남서방 4.2마일 해상","34|23|20","127|23|36","어선","9.77",,,,
"2014-10-30 12:00","목포","항계내","화재","정비불량","양호","1","5","0","0","0","번남 목포시 남항 선착장","34|47|17","126|24|26","어선","9.77",,,,
"2014-10-30 10:45","서귀포","영해","기관손상","정비불량","양호","1","1","0","0","0","제주도 제주시 우도 남방 1.4해리","33|28|00","126|58|00","어선","2.75",,,,
"2014-10-30 10:25","제주","영해","기관손상","정비불량","양호","1","3","0","0","0","김녕항 북동방 1.5마일해상","33|34|74","126|45|57","어선","6.05",,,,
"2014-10-30 09:10","동해","영해","기관손상","기타","양호","1","3","0","0","0","삼척시 노곡 동방 2마일 해상","37|12|00","129|23|14","어선","2.56",,,,
"2014-10-30 08:28","서귀포","영해","좌초","운항부주의","양호","1","4","0","0","0","제주도 서귀포시 대정읍 마라도 남방 0.7해리","33|06|76","126|16|04","어선","5.6",,,,
"2014-10-30 07:45","목포","협수로","좌초","운항부주의","양호","1","3","0","0","0","전남 신안군 비금~도초 수로","34|42|33","125|54|25","어선","19",,,,
"2014-10-30 07:03","목포","협수로","기관손상","정비불량","양호","1","1","0","0","0","전남 신안군 압해읍 외안도 인근 해상","34|49|38","126|17|37","어선","1.09",,,,
"2014-10-30 03:25","부산","영해","접촉","운항부주의","양호","2","30","0","0","0","서이말 남동방 12마일 해상","34|39|28","128|55|00","화물선","3726","화물선","2101",,
"2014-10-29 19:00","평택","항계내","충돌","운항부주의","양호","2","0","0","0","0","충남 당진시 송악읍 현대제철 9번선석","36|59|11","126|44|40","화물선","2479","예부선","0",,
"2014-10-29 12:45","목포","협수로","기관손상","연료고갈","양호","1","2","0","0","0","전남 진도군 임회면 신도 인근 해상","34|21|15","126|07|23","어선","4.99",,,,
"2014-10-29 12:00","제주","영해","기관손상","정비불량","양호","1","2","0","0","0","추자 청도(푸래미)뒷편 해상","33|54|00","126|18|00","모터보트","4",,,,
"2014-10-29 09:55","통영","영해-EEZ","기관손상","운항부주의","양호","1","7","0","0","0","통영시 욕지도 남방 27마일","34|09|00","128|18|00","어선","40",,,,
"2014-10-29 06:20","인천","항계내","충돌","운항부주의","양호","2","3","1","3","0","인천 중구 영종도 삼목선착장 서방 1.1해리","37|30|10","126|25|87","어선","7.93","예부선","3220",,
"2014-10-29 03:40","목포","영해","인명사상","기타","황천5급","1","9","0","1","0","전남 신안군 흑산면 대흑산도 북동 26해리","35|08|00","125|34|00","어선","17",,,,
"2014-10-28 19:03","인천","항계내","충돌","운항부주의","양호","2","16","0","0","0","인천시 중구소재 석탄부두 앞 해상","37|26|00","126|34|00","어선","7.93","화물선","2930",,
"2014-10-28 17:59","부산","항계내","기관손상","정비불량","양호","1","1","0","0","0","부산시 해운대구 누리마루 앞 해상","35|09|01","129|08|59","요트","3",,,,
"2014-10-28 16:00","완도","영해","좌초","운항부주의","양호","1","3","0","0","0","전남 완도군 소안도 북방 0.2마일 해상","34|12|06","126|38|99","기타","8.5",,,,
"2014-10-28 15:20","울산","영해","안전저해","운항부주의","양호","1","5","0","0","0","울산 동구 방어진 남동방 10해리","35|25|55","129|36|20","어선","25",,,,
"2014-10-28 15:00","포항","영해","충돌","운항부주의","양호","2","23","0","0","0","경북 울진군 후포면 후포동방 10마일 해상","36|40|00","129|38|00","어선","9.77","화물선","31538",,
"2014-10-27 21:36","창원","항계내","해양오염","관리소홀","양호","1","16","0","0","0","진해 장천2부두 앞 해상","35|07|76","128|41|74","화물선","2483",,,,
"2014-10-27 16:02","서귀포","항계내","침수","관리소홀","양호","1","0","0","0","0","제주도 서귀포시 대정읍 모슬포항","33|13|32","126|14|25","어선","2.07",,,,
"2014-10-27 15:14","서귀포","영해","충돌","운항부주의","양호","2","15","0","0","0","제주도 서귀포시 문섬 남동방 0.5해리","33|13|00","126|34|00","어선","85","어선","85",,
"2014-10-26 16:18","제주","영해","기관손상","정비불량","양호","1","5","0","0","0","삼양 화력발전소 인근해상","33|32|11","126|35|19","모터보트","1.75",,,,
"2014-10-26 15:00","포항","항계내","기타","기타","양호","1","2","2","0","0","포항시 북구 항구동 구항 북방파제 동방 약 3.5마일 해상","36|04|21","129|27|50","요트","5",,,,
"2014-10-26 14:45","울산","영해-EEZ","충돌","운항부주의","양호","2","20","0","0","0","부산광역시 기장군 기장읍 대변리 대변항 동방 19해리","35|12|00","129|37|00","화물선","2361","어선","69",,
"2014-10-26 14:35","울산","영해","안전저해","운항부주의","양호","1","3","0","0","0","울산광역시 울주군 서생면 나사리 나사항 남방 0.5해리","35|20|52","129|20|89","요트","9.6",,,,
"2014-10-26 13:22","동해","영해","기관손상","기타","양호","1","3","0","0","0","사천항 동방 2마일 해상","37|50|31","128|55|13","고무보트","0.5",,,,
"2014-10-26 13:22","평택","협수로","기관손상","정비불량","양호","1","3","0","0","0","경기 화성시 서신면 제부도 인근해상","37|09|29","126|37|04","어선","2.8",,,,
"2014-10-26 11:55","동해","영해","전복","운항부주의","양호","1","5","0","0","0","강릉 사천진 새바위 앞 해상","37|50|32","128|52|38","모터보트","1",,,,
"2014-10-26 09:21","여수","협수로","충돌","운항부주의","양호","2","212","6","0","0","전남 고흥군 금산면 소록도 거금대교 아래 해상","34|29|52","127|05|94","낚시어선","9.77","여객선","3780",,
"2014-10-25 16:07","속초","영해","안전저해","운항부주의","양호","1","1","0","0","0","양양군 수산항 동방 1마일 해상","38|04|32","128|41|40","요트","2",,,,
"2014-10-25 15:30","울산","영해-EEZ","안전저해","운항부주의","양호","1","12","0","0","0","부산광역시 기장군 기장읍 대변리 대변항 동방 18.5해리","35|09|66","129|36|15","어선","22",,,,
"2014-10-25 11:30","통영","항계내","조난","연료고갈","양호","1","3","0","0","0","거제시 다대포항 동방 5마일","34|44|03","128|48|26","모터보트","0.78",,,,
"2014-10-25 10:18","울산","영해-EEZ","인명사상","기타","양호","1","15","0","0","1","부산광역시 기장군 기장읍 대변리 대변항 동방 23해리(최종목격위치)","35|11|00","129|41|30","화물선","2583",,,,
"2014-10-25 08:58","평택","협수로","전복","운항부주의","양호","1","4","0","0","0","경기 화성시 우정읍 국화리 입파도 선착장 앞 10미터 해상","37|05|39","126|32|23","모터보트","0.75",,,,
"2014-10-25 07:40","보령","항계내","충돌","운항부주의","양호","2","4","0","0","0","충남 서천군 서면 홍원항 남서방 약 1.7마일","36|08|00","126|29|00","어선","0.86","모터보트","0.3",,
"2014-10-23 16:35","여수","항계내","인명사상","기타","양호","1","1","0","0","1","경남 남해군 남면 평산리 목도 남방 약 0.1마일 해상","34|46|55","127|49|77","어선","1.98",,,,
"2014-10-23 14:00","서귀포","공해","기관손상","정비불량","양호","1","10","0","0","0","제주도 서귀포시 남방 275해리","28|48|20","125|28|50","어선","33",,,,
"2014-10-22 18:05","서귀포","영해","운항저해","운항부주의","양호","1","14","0","0","0","제주도 제주시 우도면 주간명월 앞 해상","33|29|18","126|57|53","낚시어선","8.55",,,,
"2014-10-22 13:39","인천","협수로","기관손상","정비불량","양호","1","3","0","0","0","인천 중구 무의도 서방 0.2해리","37|22|05","126|24|33","기타","1.77",,,,
"2014-10-22 13:39","보령","항계내","충돌","운항부주의","양호","2","19","6","0","0","충남 서천군 홍원항 광암등대 남방 0.4마일 해상","36|09|28","126|29|25","어선","4.07","낚시어선","7.31",,
"2014-10-21 19:45","목포","협수로","기관손상","정비불량","양호","1","12","0","0","0","전남 진도군 팽목항 서방 2.5해리","34|22|00","126|04|00","어선","29",,,,
"2014-10-21 10:20","창원","항계내","접촉","운항부주의","양호","1","0","0","0","0","마산항 모래부두 앞 해상","35|11|12","128|34|47","화물선","1562",,,,
"2014-10-21 03:00","목포","협수로","좌초","운항부주의","양호","1","8","0","0","0","전남 해남군 화원면 시하도 북방","34|42|01","126|14|16","어선","9.77",,,,
"2014-10-20 09:25","제주","항계내","화재","화기취급부주의","양호","1","0","0","0","0","제주항 2부두 내","33|31|15","126|31|57","어선","129",,,,
"2014-10-20 00:45","목포","영해","인명사상","기타","양호","1","9","0","0","1","전남 신안군 흑산면 가거도 남동 8.6해리","33|55|00","125|13|00","어선","16",,,,
"2014-10-19 17:11","울산","항계내","침수","관리소홀","양호","1","0","0","0","0","울산광역시 동구 방어동 방어진항내","35|28|86","129|25|66","어선","32",,,,
"2014-10-19 14:15","부산","항계내","기타","연료고갈","양호","1","1","0","0","0","부산 해운대 누리마루 앞 300미터 해상","35|09|02","129|08|58","고무보트","0.5",,,,
"2014-10-19 13:53","보령","영해","충돌","운항부주의","양호","2","2","4","0","0","보령시 오천면 원산도 남방 0.2마일 해상","36|20|63","126|27|35","낚시어선","0.86","어선","1.53",,
"2014-10-18 19:00","제주","영해-EEZ","인명사상","운항부주의","양호","1","13","1","0","0","서귀포 남방 140해리","31|00|00","126|00|00","어선","44",,,,
"2014-10-18 17:00","부산","항계내","추진기손상","정비불량","양호","1","5","0","0","0","북형제도 인근 해상","34|54|57","128|57|29","모터보트","3",,,,
"2014-10-18 14:57","속초","영해","기타","연료고갈","양호","1","2","0","0","0","양양군 오산 동방 1.5마일 해상","38|06|01","128|41|76","모터보트","0.9",,,,
"2014-10-18 14:40","태안","영해","기타","기타","양호","1","3","3","0","0","‘14. 10. 18. 14:40경 충남 태안군 소원면 159R/S 앞 해상","36|47|16","126|07|43","고무보트","0.5",,,,
"2014-10-18 14:27","울산","영해","운항저해","기타","양호","1","1","0","0","0","울산광역시 동구 주전해안 민섬 인근 해상","35|29|90","129|26|45","모터보트","0.86",,,,
"2014-10-18 07:47","평택","영해","침수","정비불량","양호","1","11","0","0","0","충남 서산시 대산항 서방 60해리 해상","37|08|00","125|11|00","어선","68",,,,
"2014-10-17 22:41","목포","협수로","충돌","운항부주의","양호","2","2","1","0","0","전남 신안군 압해읍 가란도~무안군 청계면 복길리 사이 해상","34|52|49","126|22|58","어선","0.87","어선","1.09",,
"2014-10-17 10:12","목포","영해","추진기손상","운항부주의","양호","1","7","0","0","0","전남 진도군 조도면 복사초 인근 해상","34|06|05","126|09|48","낚시어선","9.77",,,,
"2014-10-17 06:55","속초","영해","안전저해","운항부주의","양호","1","2","0","0","0","속초시 외옹치항 동방 1.36마일 해상","38|10|47","128|39|23","어선","2.53",,,,
"2014-10-17 00:20","목포","영해","추진기손상","운항부주의","양호","1","9","0","0","0","전남 신안군 흑산면 대흑산도 북동 8.3해리","34|48|00","125|37|00","예부선","133",,,,
"2014-10-16 16:15","울산","항계내","기타","정비불량","양호","1","2","0","0","0","울산광역시 울주군 온산읍 온산항 s-oil부두 인근 해상","35|26|00","129|21|00","기타","0.5",,,,
"2014-10-16 13:30","여수","영해","충돌","운항부주의","양호","2","6","0","0","0","전남 여수시 거문도 동방 5.8마일 해상","34|01|70","127|27|05","예부선","9.77","어선","4.99",,
"2014-10-16 09:25","부산","영해","기타","운항부주의","양호","1","8","0","0","0","북형제도 남서방 0.8마일 해상","34|55|09","128|58|05","어선","7.93",,,,
"2014-10-16 08:42","통영","항계내","충돌","기타","양호","2","2","0","0","0","경남 통영시 용남면 해간도 동방 0.2마일 해상","34|51|57","128|28|22","모터보트","1","어선","4.02",,
"2014-10-15 08:45","포항","영해","안전저해","기타","양호","1","2","0","0","0","경북 영덕군 강구 동방 2마일 해상","36|19|54","129|28|12","요트","9.5",,,,
"2014-10-14 20:25","통영","영해-EEZ","기관손상","기타","양호","1","7","0","0","0","국도 남동방 21마일","34|11|00","128|31|00","어선","15",,,,
"2014-10-14 12:20","목포","협수로","기관손상","정비불량","양호","1","2","0","0","0","전남 진도군 임회면 사자도 인근 해상","34|19|30","126|08|18","어선","2.98",,,,
"2014-10-14 11:05","통영","항계내","좌초","운항부주의","양호","1","2","0","0","0","통영시 용남면 동달리 동암 진기동 끝단","34|51|86","128|27|38","어선","6.58",,,,
"2014-10-13 17:28","창원","영해","기관손상","정비불량","양호","1","3","0","0","0","가조도 동방 2마일 해상","34|57|76","128|34|75","기타","0.01",,,,
"2014-10-13 14:20","포항","항계내","침수","기상악화","태풍주의보","1","0","0","0","0","경북 포항시 북구 흥해읍 용한리 용한1리 어항 방파제 물양장","36|06|45","129|25|54","어선","1.49",,,,
"2014-10-13 12:45","울산","영해","기타","관리소홀","풍랑경보","1","0","0","0","0","울산광역시 울주군 서생면 나사리 나사회센터 앞 해상","35|21|00","129|20|00","어선","3",,,,
"2014-10-12 11:01","태안","영해","기관손상","정비불량","양호","1","2","0","0","0","충남 태안군 안면읍 백사장 해수욕장 앞 해상","36|34|31","126|38|12","고무보트","0.5",,,,
"2014-10-12 08:04","목포","영해","화재","정비불량","양호","1","13","1","0","0","전남 신안군 흑산도 북방 40해리","35|24|00","125|21|00","어선","133",,,,
"2014-10-11 16:00","여수","영해","인명사상","기타","풍랑경보","1","5","0","0","1","전남 여수시 소리도 남동방 9해리 해상","34|21|00","127|58|50","어선","60",,,,
"2014-10-11 15:10","군산","영해","좌초","운항부주의","저시정","1","9","2","0","0","전북 군산시 옥도면 무녀도 동방 0.3마일","35|48|03","126|26|49","낚시어선","9.77",,,,
"2014-10-11 15:00","울산","영해","추진기손상","기타","풍랑주의보","1","9","0","0","0","울산광역시 울기등대 동방 2해리","35|29|17","129|29|60","요트","5.8",,,,
"2014-10-11 14:55","목포","영해","충돌","운항부주의","양호","1","12","0","0","0","전남 신안군 흑사면 가거도 0.2해리","34|05|06","125|05|22","어선","29",,,,
"2014-10-11 13:35","태안","영해","기관손상","정비불량","양호","1","5","0","0","0","충남 태안군 근흥면 가의도리 목개도 인근해상","36|38|58","126|07|75","고무보트","1",,,,
"2014-10-11 12:03","보령","항계내","전복","관리소홀","양호","1","0","0","0","0","충남 홍성군 서부면 소재 죽도 해상","36|31|00","126|26|00","모터보트","1",,,,
"2014-10-11 11:15","완도","영해","기관손상","기타","황천5급","1","1","0","0","0","전남 완도군 신지면 동고리 남동방 약 1마일 해상","34|19|03","127|54|36","어선","2.11",,,,
"2014-10-11 04:00","군산","영해","안전저해","운항부주의","양호","1","8","0","0","0","군산시 직도 남방 5마일","35|48|00","126|02|00","어선","35",,,,
"2014-10-10 22:54","여수","영해","조난","운항부주의","양호","1","2","0","0","0","전남 여수시 돌산읍 향일암 동방 3마일 해상","34|35|00","127|51|00","예부선","43",,,,
"2014-10-10 13:40","통영","영해","기관손상","정비불량","양호","1","2","0","0","0","상대호도 동방 0.7마일","34|52|20","128|15|40","어선","1.4",,,,
"2014-10-10 08:40","보령","영해","좌초","운항부주의","양호","1","2","0","0","0","보령시 대천해수욕장 서방 약 0.4해리","36|19|21","126|29|94","예부선","27",,,,
"2014-10-10 05:51","울산","영해-EEZ","운항저해","연료고갈","양호","1","4","0","0","0","울산광역시 동구 방어동 방어진항 동방 59해리","35|29|00","130|36|00","기타","125",,,,
"2014-10-09 14:32","창원","항계내","화재","화기취급부주의","양호","1","10","0","0","0","진해 명동 마리나 방파제 공사현장 인근해상","35|05|26","128|43|53","예부선","1500",,,,
"2014-10-09 12:34","울산","영해","화재","기타","양호","1","13","0","1","0","울산광역시 동구 방어진항 남동방 3해리","35|27|00","129|28|00","어선","32",,,,
"2014-10-09 10:50","완도","영해","충돌","운항부주의","양호","2","7","0","0","0","전남 진도군 의신면 수품항 방파제 200m앞 해상","34|22|31","126|18|43","어선","9.77","어선","1.16",,
"2014-10-09 07:43","목포","항계내","침수","관리소홀","양호","1","0","0","0","0","전남 목포시 죽교통 북항 소형선박물량장","34|48|18","126|21|49","어선","0.8",,,,
"2014-10-09 07:42","인천","협수로","기관손상","정비불량","양호","1","2","0","0","0","인천시 옹진군 자월도 인근 해상","37|15|80","126|20|60","어선","9.77",,,,
"2014-10-08 07:00","울산","영해","안전저해","운항부주의","황천5급","1","5","0","0","0","울산광역시 울주군 서생면 간절곶 동방 8해리 해상","35|20|45","129|31|80","어선","29",,,,
"2014-10-08 06:12","보령","영해","화재","기타","양호","1","6","0","0","0","보령시 대천항 남서방 약 2.8해리","36|18|57","126|27|59","낚시어선","8.55",,,,
"2014-10-07 13:00","목포","영해","인명사상","기타","양호","1","12","1","0","0","전남 신안군 흑산면 흑산보건지소","34|40|57","125|26|28","어선","89",,,,
"2014-10-07 10:48","속초","영해","전복","기상악화","양호","1","1","0","0","0","양양군 강현면 전진2리항 남방파제 남동방 약 30미터 해상","38|07|52","128|37|29","어선","1.74",,,,
"2014-10-07 03:05","부산","영해","기관손상","관리소홀","양호","1","19","0","0","0","부산 생도 남동방 14.9해리 해상","34|56|16","129|22|37","화물선","9000",,,,
"2014-10-06 21:20","서귀포","항계내","전복","관리소홀","양호","1","0","0","0","0","제주도 서귀포시 남원읍 태흥2리 포구","33|17|13","126|45|03","모터보트","3.6",,,,
"2014-10-06 17:26","서귀포","EEZ 30마일 이내","인명사상","기타","양호","1","1","1","0","0","제주도 서귀포시 대정읍 마라도 남방 58해리","32|08|00","126|08|00","화물선","54550",,,,
"2014-10-06 16:10","서귀포","영해","충돌","운항부주의","양호","2","17","0","0","0","제주도 제주시 우도 남동 10해리","33|23|00","127|07|00","어선","29","어선","29",,
"2014-10-06 15:14","태안","영해","기관손상","정비불량","양호","1","7","0","0","0","충남 태안군 거아도 인근 해상","36|35|00","126|15|00","낚시어선","2.41",,,,
"2014-10-06 13:03","태안","영해","화재","기타","양호","1","0","0","0","0","충남 태안군 소원면 모항항 수협 위판장 앞 선착장","36|46|36","126|07|57","어선","74",,,,
"2014-10-05 15:50","완도","영해","전복","기상악화","양호","1","0","0","0","0","전남 완도군 보길면 중리해수욕장 앞 200미터 해상","34|09|46","126|35|27","기타","3.8",,,,
"2014-10-05 15:30","목포","협수로","좌초","운항부주의","양호","1","1","0","0","0","전남 신안군 압해읍 용출도-구례도간 용난여","34|48|18","126|20|16","어선","1.38",,,,
"2014-10-05 14:57","군산","영해","좌초","운항부주의","양호","1","2","0","0","0","전북 군산시 연도 남동방 1.5마일","36|03|30","126|28|54","모터보트","0.79",,,,
"2014-10-05 14:00","군산","영해","침몰","기상악화","양호","1","8","0","0","0","전북 군산시 연도 남방 2.2마일","36|02|40","126|29|43","모터보트","1.1",,,,
"2014-10-04 16:53","부산","항계내","기관손상","정비불량","풍랑주의보","1","4","0","0","0","부산시 수영구 광안대교 밑 해상","35|09|03","129|07|56","요트","26",,,,
"2014-10-04 12:00","부산","항계내","기관손상","정비불량","풍랑주의보","1","9","0","0","0","북형제도 남서방 4.8마일 해상","34|56|45","128|53|34","요트","4.5",,,,
"2014-10-04 10:00","군산","영해","전복","정비불량","양호","1","4","0","0","0","전북 군산시 옥도면 개야도 서방 5.2마일","36|01|00","126|27|00","모터보트","0.8",,,,
"2014-10-04 08:04","태안","영해","기관손상","정비불량","양호","1","16","0","0","0","충남 태안군 화창도 북서방 0.5해리 해상","36|42|00","126|06|00","낚시어선","7.93",,,,
"2014-10-04 06:50","인천","협수로","기관손상","정비불량","양호","1","22","0","0","0","소이작도 북서방 1.4해리","37|12|12","126|12|21","낚시어선","9.77",,,,
"2014-10-03 05:41","여수","영해","화재","화기취급부주의","양호","1","3","0","0","0","전남 여수시 남면 안도 동방 6해리 해상","34|30|00","127|57|00","예부선","80",,,,
"2014-10-02 12:05","부산","항계내","기관손상","정비불량","양호","1","2","0","0","0","부산시 남구 용호동 용호 유람선터미널 앞 해상","35|08|12","129|07|18","고무보트","0.1",,,,
"2014-10-02 03:43","제주","영해-EEZ","기관손상","정비불량","양호","1","14","0","0","0","제주 비양도 서방 26해리","33|28|00","125|43|00","어선","39",,,,
"2014-10-02 01:20","목포","영해-EEZ","기관손상","정비불량","양호","1","14","0","0","0","전남 신안군 흑산면 가거도 남서15해리","33|47|00","125|02|00","어선","40",,,,
"2014-10-01 07:15","제주","영해","안전저해","운항부주의","황천4급","1","5","0","0","0","우도 북서방 3.4해리","33|34|27","126|54|96","어선","7.93",,,,
"2014-10-01 00:22","보령","항계내","화재","관리소홀","양호","1","0","0","0","0","보령시 신흑동 대천항 수협 위판장 부두","36|19|41","126|30|20","어선","7.93",,,,
"2014-09-30 18:00","속초","영해-EEZ","기관손상","정비불량","양호","1","8","0","0","0","울릉도 북동방 206해리 해상","39|21|00","134|38|00","어선","79",,,,
"2014-09-30 16:00","서귀포","영해","운항저해","운항부주의","양호","1","10","0","0","0","제주도 서귀포시 표선 남동방 14해리","33|14|00","127|07|00","어선","27",,,,
"2014-09-30 10:35","서귀포","영해","기관손상","정비불량","양호","1","2","0","0","0","제주도 서귀포시 대정읍 모슬포항 서방 0.8해리","33|13|08","126|14|16","예부선","20",,,,
"2014-09-30 09:11","목포","영해","좌초","운항부주의","양호","1","110","23","0","0","전남 신안군 흑산면 홍도 동방 110미터 앞 해상","34|41|45","125|12|48","유도선","171",,,,
"2014-09-30 08:30","제주","영해-EEZ","안전저해","운항부주의","양호","1","13","0","0","0","차귀도 서방 20해리","33|15|00","125|45|00","어선","29",,,,
"2014-09-30 01:00","평택","영해","인명사상","운항부주의","양호","1","10","0","0","1","인천 옹진군 덕적면 울도 서방 약 35마일 해상","36|58|00","125|35|00","어선","69",,,,
"2014-09-29 11:54","군산","항계내","충돌","운항부주의","양호","2","16","0","0","0","전북 군산시 군산항 A2 검역묘지","36|56|49","126|26|20","어선","7.93","화물선","746",,
"2014-09-29 05:00","목포","협수로","좌초","운항부주의","양호","2","22","0","0","0","전남 신안군 암태면 초란도 해안","34|52|30","126|10|00","어선","135","어선","135",,
"2014-09-27 07:40","여수","영해","기관손상","관리소홀","양호","1","8","0","0","0","전남 여수시 거문도 남동방 11해리","33|55|00","127|31|00","어선","9.77",,,,
"2014-09-27 05:11","여수","협수로","좌초","운항부주의","양호","1","2","0","0","0","전남 여수시 국동 소재 야도(불무섬) 동편 여","34|43|11","127|42|53","낚시어선","4.17",,,,
"2014-09-26 17:15","여수","항계내","추진기손상","기타","양호","1","20","0","0","0","전남 여수시 화정면 개도리 개도선착장 0.3해리 해상","34|34|50","127|40|13","여객선","100",,,,
"2014-09-26 11:11","태안","영해","침수","운항부주의","양호","1","6","0","0","0","충남 태안군 서격비도 1마일","36|37|00","125|33|00","어선","4.99",,,,
"2014-09-26 06:26","제주","영해","안전저해","운항부주의","양호","1","20","0","0","0","도두항 북서방 12해리","33|38|21","126|15|34","낚시어선","9.77",,,,
"2014-09-25 14:25","목포","영해","인명사상","기타","양호","1","4","0","1","0","전남 진도군 조도면 서거차도 남서 16해리","34|02|07","125|45|20","어선","7.93",,,,
"2014-09-25 09:30","목포","협수로","좌초","운항부주의","양호","1","10","0","0","0","전남 신안군 임자면 재원리 허사도 남방 1.3해리","35|06|00","125|53|00","어선","270",,,,
"2014-09-25 03:05","제주","영해","기관손상","정비불량","양호","1","2","0","0","0","한림항 북방 약 2.5해리","33|27|00","126|16|00","예부선","25",,,,
"2014-09-24 00:15","목포","협수로","좌초","운항부주의","황천5급","1","9","0","0","0","전남 신안군 장산면 율도 인근 해상","34|34|33","126|11|32","어선","69",,,,
"2014-09-23 06:30","목포","협수로","좌초","운항부주의","황천4급","1","4","0","0","0","전남 신안군 암태면 추포도 남서방 1.5해리","34|47|00","126|02|00","어선","7.93",,,,
"2014-09-23 06:00","서귀포","공해","기관손상","정비불량","양호","1","15","0","0","0","서귀포 남서방 165해리","30|47|00","125|17|00","유조선","3982",,,,
"2014-09-22 21:35","완도","영해","안전저해","운항부주의","양호","1","1","0","0","0","전남 해남군 송지면 어란진 북서방 3해리","34|23|16","126|23|75","요트","2.5",,,,
"2014-09-22 20:07","울산","영해-EEZ","인명사상","기타","양호","1","9","1","0","0","울산광역시 울주군 서생명 건절곶 동방 32해리 해상","35|15|00","130|01|00","어선","29",,,,
"2014-09-22 15:40","서귀포","영해","충돌","기타","양호","2","10","0","0","0","제주도 제주시 우도면 우도등대 남동방 400m해상","33|29|31","126|58|07","어선","9.77","모터보트","0",,
"2014-09-22 12:00","군산","영해","충돌","운항부주의","양호","2","6","1","0","0","전북 부안군 계화도 양지2선착장 앞 500m 해상(새만금 내측)","35|42|58","126|32|47","어선","2.95","어선","3.68",,
"2014-09-22 06:07","부산","영해","기관손상","정비불량","양호","1","3","0","0","0","생도 남방 10마일 해상","34|52|53","129|10|83","어선","3",,,,
"2014-09-21 21:00","여수","영해","조난","운항부주의","양호","1","1","0","0","0","전남 고흥군 도화면 지죽도 남동방 1.5마일 해상","34|25|00","127|20|00","요트","2.5",,,,
"2014-09-21 19:35","울산","항계내","충돌","운항부주의","양호","2","28","0","0","0","울산항 E-2묘박지","35|25|00","129|26|00","유조선","20035","예부선","99",,
"2014-09-21 15:56","속초","영해","안전저해","운항부주의","양호","1","6","0","0","0","고성군 봉포항 동방 0.5마리 해상","38|15|08","128|34|46","낚시어선","3.75",,,,
"2014-09-21 12:05","여수","영해","조난","운항부주의","양호","1","1","0","0","0","전남 여수시 돌산 거마각 동방 3마일 해상","34|34|98","127|51|87","요트","2.5",,,,
"2014-09-21 08:00","동해","공해","화재","기타","양호","1","8","0","0","0","울릉 북동방 131해리 해상","38|52|00","133|14|00","어선","71",,,,
"2014-09-21 04:50","태안","영해","충돌","운항부주의","양호","2","25","0","0","0","태안군 근흥면 신진항 북서방 16해리","36|48|00","125|50|00","어선","29","화물선","43502",,
"2014-09-20 21:50","완도","항계내","화재","화기취급부주의","양호","1","2","2","0","0","전남 완도군 금일면 궁항리 선착장","34|20|38","127|04|49","기타","3.71",,,,
"2014-09-20 13:10","평택","협수로","기관손상","정비불량","양호","1","7","0","0","0","경기 화성시 우정읍 국화리 소재 입파도 북동방 약 1해리","37|07|01","126|33|22","모터보트","2.93",,,,
